HPM20_mon output - time series of water dynamics - units: depth/thickness: m or m/y; time: y 
 time  annWTD   annPPT   annSnow  annRain  annSublim  annAET   annPET   annRUNOFF annRUNON   annNetWatIn  
 1362.5   -0.02352    0.43227    0.20109    0.23236    0.07942    0.27896    0.35838    0.14037    0.05558    0.00000   
 1363.5   -0.02329    0.46207    0.17783    0.29085    0.07024    0.29041    0.36478    0.23872    0.10593    0.00000   
 1364.5   -0.01871    0.42978    0.20359    0.22521    0.08333    0.27696    0.36113    0.41799    0.35973    0.00000   
 1365.5   -0.01910    0.48600    0.21282    0.27404    0.03376    0.34390    0.41523    0.20016    0.09733    0.00000   
 1366.5   -0.01996    0.46709    0.21714    0.25068    0.07191    0.26744    0.33935    0.33922    0.22811    0.00000   
 1367.5   -0.02367    0.39966    0.18304    0.21912    0.06521    0.26958    0.33478    0.17906    0.08488    0.00000   
 1368.5   -0.01454    0.42126    0.15004    0.27189    0.06511    0.31905    0.38887    0.45817    0.35879    0.00000   
 1369.5   -0.01605    0.42456    0.11810    0.31110    0.02449    0.31068    0.37862    0.43764    0.35883    0.00000   
 1370.5   -0.02245    0.49232    0.18344    0.30882    0.08459    0.27762    0.36222    0.31076    0.20622    0.00000   
 1371.5   -0.02401    0.44086    0.20061    0.24246    0.06373    0.19813    0.32445    0.31416    0.15013    0.00000   
 1372.5   -0.02217    0.43696    0.21177    0.22414    0.06884    0.19292    0.33387    0.43929    0.22942    0.00000   
 1373.5   -0.01910    0.44472    0.17521    0.27126    0.07210    0.29239    0.36610    0.52046    0.35828    0.00000   
 1374.5   -0.02853    0.54558    0.22701    0.31967    0.07333    0.27468    0.34801    0.12236    0.00000    0.00000   
 1375.5   -0.01936    0.40862    0.20060    0.20933    0.07279    0.21115    0.34852    0.48612    0.34985    0.00000   
 1376.5   -0.01533    0.46487    0.22763    0.23625    0.07185    0.23148    0.37665    0.53746    0.35760    0.00000   
 1377.5   -0.01616    0.39281    0.17805    0.21605    0.04288    0.33607    0.42298    0.40144    0.35737    0.00000   
 1378.5   -0.02026    0.44178    0.18549    0.25545    0.07922    0.21211    0.36180    0.38987    0.22664    0.00000   
 1379.5   -0.02638    0.54424    0.21798    0.32209    0.07996    0.29440    0.37436    0.19493    0.04811    0.00000   
 1380.5   -0.02063    0.45117    0.20977    0.24467    0.07295    0.24399    0.35724    0.43659    0.29421    0.00000   
 1381.5   -0.00524    0.42576    0.19730    0.22655    0.06516    0.30931    0.39473    0.38485    0.35677    0.00000   
 1382.5   -0.01531    0.41115    0.20713    0.20635    0.07631    0.29383    0.37574    0.42212    0.35651    0.00000   
 1383.5   -0.01636    0.44190    0.18175    0.26481    0.06754    0.29488    0.36752    0.47912    0.35642    0.00000   
 1384.5   -0.02462    0.40251    0.19050    0.21113    0.06742    0.25466    0.32208    0.18303    0.12307    0.00000   
 1385.5   -0.01579    0.37908    0.16180    0.22098    0.06253    0.29205    0.36164    0.47305    0.35597    0.00000   
 1386.5   -0.02601    0.45522    0.22864    0.22525    0.07444    0.24482    0.31926    0.12010    0.06354    0.00000   
 1387.5   -0.02446    0.48277    0.21104    0.27227    0.07561    0.27479    0.35040    0.25319    0.12957    0.00000   
 1388.5   -0.02106    0.41538    0.16852    0.24703    0.07440    0.27829    0.35270    0.38026    0.27455    0.00000   
 1389.5   -0.02335    0.42820    0.19259    0.23577    0.07292    0.27982    0.35274    0.24273    0.17689    0.00000   
 1390.5   -0.02562    0.55217    0.20897    0.34349    0.06120    0.28844    0.36746    0.25153    0.06798    0.00000   
 1391.5   -0.01755    0.36919    0.14787    0.22041    0.06163    0.31213    0.40902    0.30371    0.26124    0.00000   
 1392.5   -0.02357    0.48208    0.23736    0.24273    0.07380    0.19461    0.33532    0.28421    0.11244    0.00000   
 1393.5   -0.02366    0.41872    0.19873    0.22229    0.07325    0.20076    0.33395    0.32921    0.16224    0.00000   
 1394.5   -0.02128    0.38479    0.18872    0.19870    0.05399    0.27263    0.32662    0.32645    0.26431    0.00000   
 1395.5   -0.02542    0.42816    0.19237    0.23444    0.07054    0.27901    0.34955    0.19626    0.08832    0.00000   
 1396.5   -0.01689    0.45004    0.22968    0.21800    0.04444    0.28834    0.37515    0.33100    0.25126    0.00000   
 1397.5   -0.02131    0.38457    0.19579    0.18722    0.05739    0.21484    0.33773    0.27377    0.15420    0.00000   
 1398.5   -0.01460    0.32868    0.16752    0.16067    0.06472    0.28824    0.36243    0.35620    0.35317    0.00000   
 1399.5   -0.02158    0.38926    0.13224    0.25851    0.05866    0.22966    0.35564    0.36739    0.25052    0.00000   
 1400.5   -0.02098    0.42951    0.18336    0.24458    0.07627    0.28010    0.35637    0.37648    0.27603    0.00000   
 1401.5   -0.01494    0.38316    0.18069    0.20414    0.07977    0.28768    0.37517    0.36736    0.35252    0.00000   
 1402.5   -0.02417    0.49129    0.25996    0.22933    0.07916    0.25778    0.33694    0.25104    0.14079    0.00000   
 1403.5   -0.02599    0.45926    0.22092    0.24065    0.06899    0.25305    0.32204    0.17995    0.06378    0.00000   
 1404.5   -0.01717    0.50384    0.19380    0.31267    0.07466    0.32733    0.40909    0.49872    0.33050    0.00000   
 1405.5   -0.01517    0.46006    0.25108    0.21165    0.06622    0.30385    0.37687    0.40926    0.35183    0.00000   
 1406.5   -0.02166    0.50569    0.19351    0.31563    0.08359    0.31168    0.39785    0.40913    0.24643    0.00000   
 1407.5   -0.01816    0.42124    0.17526    0.24736    0.07725    0.29724    0.37649    0.41122    0.35154    0.00000   
 1408.5   -0.02032    0.45299    0.18842    0.26515    0.04093    0.27991    0.35176    0.20927    0.09847    0.00000   
 1409.5   -0.02214    0.47158    0.22123    0.25100    0.07549    0.26887    0.34435    0.29604    0.15880    0.00000   
 1410.5   -0.01987    0.35987    0.19412    0.16498    0.07339    0.23357    0.30696    0.39018    0.32128    0.00000   
 1411.5   -0.02300    0.42538    0.15570    0.26698    0.06467    0.28236    0.34703    0.28719    0.18928    0.00000   
 1412.5   -0.02412    0.45915    0.20317    0.25992    0.06780    0.25967    0.32747    0.16870    0.06304    0.00000   
 1413.5   -0.02073    0.42227    0.22308    0.19834    0.06589    0.25490    0.32079    0.40061    0.28440    0.00000   
 1414.5   -0.02456    0.43682    0.16177    0.27635    0.06256    0.24320    0.37708    0.27795    0.11163    0.00000   
 1415.5   -0.02271    0.49823    0.20739    0.29589    0.07273    0.27418    0.35594    0.34079    0.20109    0.00000   
 1416.5   -0.01280    0.43172    0.20276    0.22680    0.05679    0.30830    0.37666    0.39120    0.34974    0.00000   
 1417.5   -0.02039    0.46044    0.19398    0.26214    0.06295    0.22337    0.35607    0.51134    0.29809    0.00000   
 1418.5   -0.01191    0.41139    0.20233    0.20660    0.08478    0.29064    0.38742    0.38561    0.34934    0.00000   
 1419.5   -0.02288    0.48163    0.16799    0.31075    0.07939    0.30846    0.38809    0.21287    0.11341    0.00000   
 1420.5   -0.01167    0.31554    0.17574    0.14225    0.06184    0.24291    0.37270    0.38022    0.34910    0.00000   
 1421.5   -0.01568    0.46343    0.22563    0.23590    0.07951    0.27318    0.35269    0.31259    0.22166    0.00000   
 1422.5   -0.02168    0.37122    0.17172    0.20000    0.05470    0.28060    0.33530    0.28707    0.24341    0.00000   
 1423.5   -0.02571    0.45430    0.19381    0.26175    0.06295    0.20835    0.33713    0.26500    0.07484    0.00000   
 1424.5   -0.02298    0.44213    0.20976    0.23028    0.06821    0.28481    0.35302    0.28528    0.18900    0.00000   
 1425.5   -0.02631    0.47629    0.17515    0.30122    0.05839    0.27433    0.34772    0.15066    0.01025    0.00000   
 1426.5   -0.02185    0.50563    0.24818    0.25609    0.08628    0.27403    0.36030    0.34777    0.23575    0.00000   
 1427.5   -0.02404    0.39443    0.16420    0.23099    0.06469    0.22457    0.36248    0.30653    0.14449    0.00000   
 1428.5   -0.01486    0.40995    0.20109    0.21088    0.07418    0.21565    0.36001    0.45235    0.34757    0.00000   
 1429.5   -0.02410    0.47383    0.16310    0.31145    0.07123    0.31105    0.38412    0.32161    0.14170    0.00000   
 1430.5   -0.01992    0.46480    0.20172    0.26107    0.07807    0.22548    0.36769    0.42252    0.31584    0.00000   
 1431.5   -0.02451    0.50626    0.21782    0.28863    0.07042    0.27303    0.34345    0.26798    0.12457    0.00000   
 1432.5   -0.02235    0.43128    0.21895    0.21041    0.06952    0.20426    0.33624    0.36174    0.21439    0.00000   
 1433.5   -0.02424    0.48288    0.20976    0.27131    0.06689    0.31008    0.37697    0.25290    0.13575    0.00000   
 1434.5   -0.01355    0.41786    0.21539    0.20435    0.07168    0.22849    0.37714    0.47822    0.34660    0.00000   
 1435.5   -0.02339    0.49180    0.21342    0.28170    0.07722    0.30313    0.38035    0.29911    0.17081    0.00000   
 1436.5   -0.01935    0.38781    0.18392    0.20742    0.07812    0.28312    0.36124    0.17635    0.11517    0.00000   
 1437.5   -0.01579    0.36677    0.18146    0.18641    0.06957    0.27822    0.34779    0.27800    0.26316    0.00000   
 1438.5   -0.02207    0.39975    0.19857    0.20244    0.05636    0.20785    0.32977    0.33285    0.22528    0.00000   
 1439.5   -0.01858    0.44521    0.21089    0.23276    0.06842    0.28628    0.35568    0.46068    0.34574    0.00000   
 1440.5   -0.02383    0.41291    0.14910    0.26317    0.06260    0.28719    0.34979    0.23102    0.15224    0.00000   
 1441.5   -0.02261    0.40986    0.20811    0.20448    0.06122    0.20702    0.33408    0.31498    0.20266    0.00000   
 1442.5   -0.02378    0.46210    0.24009    0.22268    0.08018    0.17348    0.32037    0.37767    0.15391    0.00000   
 1443.5   -0.02103    0.49546    0.22821    0.26912    0.06511    0.22419    0.35622    0.49507    0.26792    0.00000   
 1444.5   -0.02162    0.43591    0.17112    0.26787    0.06779    0.29922    0.37483    0.35242    0.24328    0.00000   
 1445.5   -0.02288    0.50549    0.22668    0.27878    0.07299    0.25504    0.32803    0.23610    0.11287    0.00000   
 1446.5   -0.01735    0.36200    0.18323    0.17812    0.07734    0.28082    0.36176    0.38825    0.34427    0.00000   
 1447.5   -0.01980    0.35627    0.16993    0.18411    0.07125    0.25954    0.33079    0.15289    0.09090    0.00000   
 1448.5   -0.01752    0.45680    0.24392    0.21213    0.07417    0.24476    0.31893    0.25065    0.16973    0.00000   
 1449.5   -0.02137    0.40568    0.17738    0.23209    0.06872    0.26645    0.33517    0.35939    0.25269    0.00000   
 1450.5   -0.02050    0.42425    0.17144    0.25400    0.05944    0.26446    0.34081    0.29894    0.18851    0.00000   
 1451.5   -0.02097    0.42147    0.23999    0.18147    0.08278    0.18143    0.32985    0.39350    0.26862    0.00000   
 1452.5   -0.01460    0.40122    0.22021    0.18487    0.07669    0.27141    0.35576    0.43179    0.34269    0.00000   
 1453.5   -0.01729    0.48115    0.24263    0.24066    0.07437    0.27819    0.35576    0.46466    0.34250    0.00000   
 1454.5   -0.02126    0.46695    0.20938    0.25719    0.07177    0.22923    0.37284    0.44623    0.25632    0.00000   
 1455.5   -0.02576    0.52556    0.20855    0.31524    0.08132    0.27689    0.35821    0.20104    0.01537    0.00000   
 1456.5   -0.01976    0.51256    0.28389    0.22939    0.06047    0.21419    0.33813    0.49995    0.31737    0.00000   
 1457.5   -0.01779    0.39552    0.21261    0.18424    0.07676    0.26860    0.34777    0.44356    0.34159    0.00000   
 1458.5   -0.01824    0.42959    0.20580    0.22752    0.08120    0.26231    0.39232    0.46475    0.34131    0.00000   
 1459.5   -0.01950    0.37079    0.20086    0.16848    0.06365    0.26639    0.33004    0.36212    0.32744    0.00000   
 1460.5   -0.02490    0.42116    0.21364    0.21049    0.05456    0.20921    0.33502    0.23962    0.10634    0.00000   
 1461.5   -0.02329    0.40912    0.21301    0.19491    0.08820    0.18761    0.33938    0.33464    0.17200    0.00000   
 1462.5   -0.02355    0.38499    0.18083    0.20304    0.05881    0.18760    0.32550    0.32174    0.15892    0.00000   
 1463.5   -0.02550    0.47741    0.21195    0.26735    0.07566    0.29568    0.37134    0.10762    0.04343    0.00000   
 1464.5   -0.02414    0.49371    0.19233    0.30210    0.07772    0.28287    0.36058    0.27075    0.13704    0.00000   
 1465.5   -0.01606    0.44443    0.19314    0.25186    0.08793    0.27457    0.36393    0.44869    0.33990    0.00000   
 1466.5   -0.02337    0.40922    0.16641    0.24145    0.08478    0.30177    0.38655    0.18332    0.12789    0.00000   
 1467.5   -0.01331    0.44217    0.20854    0.23711    0.07924    0.22490    0.38637    0.45980    0.33961    0.00000   
 1468.5   -0.01093    0.33557    0.15201    0.18302    0.06297    0.31296    0.39155    0.32459    0.33932    0.00000   
 1469.5   -0.02524    0.44067    0.22081    0.22054    0.06781    0.19383    0.33162    0.19670    0.04285    0.00000   
 1470.5   -0.02591    0.40926    0.17014    0.23965    0.06113    0.20292    0.32861    0.24775    0.06461    0.00000   
 1471.5   -0.02071    0.45954    0.21839    0.24000    0.06428    0.21307    0.34141    0.43764    0.27608    0.00000   
 1472.5   -0.02305    0.50981    0.17570    0.33441    0.07572    0.31333    0.38905    0.27993    0.13646    0.00000   
 1473.5   -0.02175    0.42974    0.18537    0.24426    0.07441    0.27968    0.35409    0.31185    0.23346    0.00000   
 1474.5   -0.01705    0.46143    0.21818    0.23928    0.07386    0.21775    0.36058    0.51712    0.33814    0.00000   
 1475.5   -0.02348    0.43439    0.16394    0.27296    0.06428    0.28300    0.35825    0.27013    0.11280    0.00000   
 1476.5   -0.02452    0.36920    0.12000    0.25223    0.06741    0.28410    0.35150    0.11689    0.12086    0.00000   
 1477.5   -0.01375    0.47719    0.21582    0.25897    0.07057    0.29879    0.37664    0.39540    0.33784    0.00000   
 1478.5   -0.02097    0.41281    0.16683    0.24292    0.06845    0.29105    0.35950    0.30015    0.22935    0.00000   
 1479.5   -0.02166    0.41633    0.17485    0.23863    0.03108    0.32719    0.39636    0.18008    0.11981    0.00000   
 1480.5   -0.01188    0.45695    0.20209    0.25588    0.08167    0.28109    0.37068    0.43071    0.33744    0.00000   
 1481.5   -0.02622    0.43270    0.15056    0.28082    0.06998    0.29446    0.36444    0.15835    0.05194    0.00000   
 1482.5   -0.02248    0.41315    0.19069    0.22283    0.07062    0.26690    0.33916    0.27620    0.20311    0.00000   
 1483.5   -0.02607    0.44125    0.20599    0.23606    0.07570    0.27538    0.35108    0.09773    0.04288    0.00000   
 1484.5   -0.02697    0.50026    0.23701    0.26325    0.07674    0.17202    0.32057    0.27710    0.00000    0.00000   
 1485.5   -0.02066    0.47499    0.20762    0.26431    0.06088    0.30045    0.38272    0.38295    0.27318    0.00000   
 1486.5   -0.01646    0.42791    0.16012    0.27053    0.05436    0.30641    0.37794    0.42917    0.33618    0.00000   
 1487.5   -0.02714    0.45825    0.18847    0.27183    0.08441    0.26321    0.34762    0.10588    0.00000    0.00000   
 1488.5   -0.02279    0.44463    0.22694    0.22230    0.06443    0.27278    0.33720    0.28109    0.18960    0.00000   
 1489.5   -0.02471    0.48553    0.25625    0.23089    0.08650    0.22594    0.31244    0.28475    0.11244    0.00000   
 1490.5   -0.02664    0.49194    0.19993    0.29448    0.08272    0.25488    0.33760    0.16731    0.00282    0.00000   
 1491.5   -0.02146    0.46324    0.21492    0.25347    0.05948    0.21564    0.34256    0.44604    0.24267    0.00000   
 1492.5   -0.02391    0.44902    0.23741    0.21171    0.07194    0.17840    0.31436    0.33304    0.14399    0.00000   
 1493.5   -0.02279    0.42375    0.22427    0.20084    0.06613    0.27335    0.33948    0.26910    0.18896    0.00000   
 1494.5   -0.02214    0.35032    0.12349    0.22721    0.06871    0.26480    0.33351    0.29842    0.21489    0.00000   
 1495.5   -0.02593    0.44979    0.18678    0.26377    0.06433    0.25179    0.35705    0.15318    0.06276    0.00000   
 1496.5   -0.01516    0.43242    0.20154    0.23204    0.07170    0.32142    0.40057    0.38080    0.33373    0.00000   
 1497.5   -0.02107    0.43427    0.20925    0.22969    0.06132    0.27405    0.33537    0.36081    0.25149    0.00000   
 1498.5   -0.02410    0.37430    0.17250    0.20006    0.04937    0.21871    0.32840    0.21142    0.07672    0.00000   
 1499.5   -0.01604    0.46301    0.18735    0.27782    0.04881    0.28437    0.37197    0.46534    0.33313    0.00000   
 1500.5   -0.01706    0.41174    0.16751    0.24280    0.07011    0.30942    0.38203    0.36012    0.33296    0.00000   
 1501.5   -0.01465    0.40329    0.19386    0.20921    0.06521    0.21861    0.35879    0.45316    0.33310    0.00000   
 1502.5   -0.02360    0.49861    0.22355    0.27761    0.07096    0.21063    0.34849    0.41936    0.15574    0.00000   
 1503.5   -0.02071    0.40029    0.20402    0.19557    0.07956    0.26444    0.34400    0.32446    0.27101    0.00000   
 1504.5   -0.02368    0.43344    0.17735    0.25917    0.06064    0.29622    0.35685    0.21743    0.15264    0.00000   
 1505.5   -0.02476    0.47520    0.20154    0.27613    0.07232    0.22149    0.36461    0.32088    0.10955    0.00000   
 1506.5   -0.01006    0.46244    0.20758    0.25360    0.07532    0.28960    0.37832    0.40682    0.33258    0.00000   
 1507.5   -0.02448    0.51082    0.22174    0.29241    0.06130    0.19637    0.32220    0.35840    0.12063    0.00000   
 1508.5   -0.01428    0.38928    0.14691    0.24548    0.06969    0.29413    0.37204    0.42926    0.33220    0.00000   
 1509.5   -0.01727    0.45933    0.22053    0.23767    0.06488    0.29419    0.36220    0.40007    0.33226    0.00000   
 1510.5   -0.02020    0.48981    0.24838    0.24445    0.08169    0.21136    0.35829    0.48329    0.29126    0.00000   
 1511.5   -0.02277    0.42248    0.17172    0.25213    0.07008    0.32551    0.39559    0.26428    0.17427    0.00000   
 1512.5   -0.01156    0.42933    0.19207    0.23671    0.07618    0.30441    0.38928    0.38932    0.34392    0.00000   
 1513.5   -0.02463    0.46625    0.21004    0.26008    0.06523    0.30572    0.37095    0.20213    0.11475    0.00000   
 1514.5   -0.01877    0.43957    0.21847    0.22203    0.06804    0.23055    0.37392    0.44874    0.27346    0.00000   
 1515.5   -0.02215    0.43031    0.18966    0.24499    0.06546    0.28162    0.34708    0.20430    0.12604    0.00000   
 1516.5   -0.02411    0.51920    0.22535    0.29254    0.05898    0.20213    0.32745    0.21791    0.00000    0.00000   
 1517.5   -0.02101    0.40069    0.22414    0.17758    0.06639    0.19084    0.32159    0.35311    0.17590    0.00000   
 1518.5   -0.02044    0.46563    0.23252    0.23081    0.06236    0.29387    0.35623    0.37246    0.28123    0.00000   
 1519.5   -0.02168    0.53133    0.23411    0.29859    0.07990    0.23551    0.38587    0.45441    0.23166    0.00000   
 1520.5   -0.02067    0.49379    0.17570    0.31756    0.06899    0.26592    0.40594    0.48926    0.27186    0.00000   
 1521.5   -0.02177    0.50505    0.19125    0.31505    0.07734    0.29385    0.37120    0.34135    0.22840    0.00000   
 1522.5   -0.02486    0.45277    0.15086    0.30171    0.05380    0.22980    0.34995    0.25133    0.03024    0.00000   
 1523.5   -0.01615    0.46914    0.21275    0.25771    0.07419    0.31219    0.39170    0.40074    0.33239    0.00000   
 1524.5   -0.01954    0.47489    0.20387    0.27033    0.06296    0.28561    0.38716    0.42379    0.31739    0.00000   
 1525.5   -0.02246    0.43489    0.20436    0.22744    0.07799    0.22040    0.36999    0.34562    0.20072    0.00000   
 1526.5   -0.02061    0.47795    0.18588    0.28788    0.06114    0.28937    0.35051    0.39941    0.24415    0.00000   
 1527.5   -0.02101    0.41419    0.22012    0.19621    0.08353    0.26270    0.34623    0.22205    0.18352    0.00000   
 1528.5   -0.02530    0.43327    0.20220    0.23581    0.06917    0.18869    0.32210    0.28787    0.08770    0.00000   
 1529.5   -0.01860    0.37594    0.16497    0.20894    0.06289    0.29000    0.35387    0.37819    0.33216    0.00000   
 1530.5   -0.02067    0.38539    0.21753    0.16635    0.06404    0.25616    0.32019    0.25860    0.22665    0.00000   
 1531.5   -0.01983    0.48233    0.21855    0.26698    0.08169    0.21885    0.36918    0.43518    0.24487    0.00000   
 1532.5   -0.02226    0.45717    0.19360    0.26359    0.07947    0.22438    0.37823    0.40575    0.20874    0.00000   
 1533.5   -0.02079    0.40731    0.16135    0.24495    0.06324    0.28731    0.35055    0.27179    0.23565    0.00000   
 1534.5   -0.02133    0.44787    0.23478    0.21466    0.06440    0.21821    0.35046    0.43320    0.24574    0.00000   
 1535.5   -0.02385    0.43381    0.20382    0.23195    0.07485    0.27755    0.35240    0.16822    0.08755    0.00000   
 1536.5   -0.02036    0.47822    0.17526    0.30418    0.04649    0.31072    0.39666    0.22882    0.10087    0.00000   
 1537.5   -0.01990    0.40844    0.21023    0.19884    0.08766    0.26322    0.35088    0.37397    0.30285    0.00000   
 1538.5   -0.02324    0.50826    0.20911    0.30332    0.08361    0.23767    0.39487    0.33934    0.16988    0.00000   
 1539.5   -0.02093    0.40395    0.18280    0.21890    0.07524    0.21702    0.35748    0.39452    0.26180    0.00000   
 1540.5   -0.02030    0.42402    0.19645    0.22687    0.07482    0.22697    0.37125    0.43307    0.28704    0.00000   
 1541.5   -0.01969    0.45061    0.18497    0.26527    0.07131    0.30021    0.37152    0.36355    0.31113    0.00000   
 1542.5   -0.02328    0.47533    0.18180    0.29462    0.06570    0.20829    0.34633    0.40434    0.16815    0.00000   
 1543.5   -0.02058    0.42215    0.20523    0.22246    0.06720    0.28390    0.35110    0.32043    0.27588    0.00000   
 1544.5   -0.02244    0.48107    0.20236    0.27557    0.06609    0.30061    0.37783    0.26690    0.12664    0.00000   
 1545.5   -0.01958    0.49144    0.21316    0.27437    0.06591    0.21119    0.34518    0.36256    0.15732    0.00000   
 1546.5   -0.02006    0.46595    0.23204    0.22930    0.03802    0.30265    0.38143    0.23591    0.12807    0.00000   
 1547.5   -0.02197    0.42115    0.19156    0.22966    0.06448    0.22016    0.35437    0.36619    0.18704    0.00000   
 1548.5   -0.01822    0.44260    0.18937    0.25452    0.06480    0.27795    0.36037    0.30747    0.20556    0.00000   
 1549.5   -0.02472    0.52047    0.21033    0.31181    0.07154    0.21726    0.35726    0.23981    0.00000    0.00000   
 1550.5   -0.02456    0.43530    0.22326    0.21157    0.06944    0.26961    0.33905    0.17908    0.11668    0.00000   
 1551.5   -0.02142    0.38148    0.15088    0.23087    0.07014    0.24125    0.37665    0.36299    0.22088    0.00000   
 1552.5   -0.02105    0.48307    0.23303    0.25386    0.05570    0.31590    0.38973    0.24030    0.18263    0.00000   
 1553.5   -0.02006    0.46136    0.20085    0.26388    0.06487    0.22294    0.35347    0.45298    0.26119    0.00000   
 1554.5   -0.02566    0.43609    0.16041    0.28392    0.06134    0.21898    0.34774    0.19695    0.01626    0.00000   
 1555.5   -0.02245    0.50749    0.22964    0.27849    0.07223    0.23056    0.36850    0.41470    0.20037    0.00000   
 1556.5   -0.02060    0.38949    0.17677    0.21148    0.08245    0.29050    0.37295    0.31390    0.27360    0.00000   
 1557.5   -0.02325    0.48351    0.17199    0.31073    0.04322    0.28610    0.36808    0.18208    0.04700    0.00000   
 1558.5   -0.02652    0.41629    0.17725    0.23644    0.06410    0.27880    0.34290    0.12177    0.03864    0.00000   
 1559.5   -0.02374    0.43399    0.25637    0.17207    0.07933    0.17573    0.32425    0.28714    0.14874    0.00000   
 1560.5   -0.02264    0.45011    0.23157    0.22428    0.07164    0.24017    0.31180    0.31238    0.19235    0.00000   
 1561.5   -0.02224    0.46833    0.18872    0.27842    0.08205    0.30949    0.39154    0.31597    0.20803    0.00000   
 1562.5   -0.01996    0.43573    0.19637    0.23965    0.08697    0.28623    0.37321    0.39603    0.29822    0.00000   
 1563.5   -0.02584    0.52076    0.22761    0.29403    0.06601    0.21778    0.36018    0.27310    0.06545    0.00000   
 1564.5   -0.01498    0.40918    0.19196    0.21731    0.06978    0.24386    0.39175    0.44439    0.32944    0.00000   
 1565.5   -0.01404    0.42772    0.21115    0.21718    0.06923    0.25727    0.40510    0.47232    0.32918    0.00000   
 1566.5   -0.02148    0.44794    0.23516    0.21543    0.06032    0.20559    0.33931    0.39159    0.23781    0.00000   
 1567.5   -0.01407    0.47229    0.25900    0.21390    0.06118    0.23556    0.38206    0.52026    0.32902    0.00000   
 1568.5   -0.02115    0.45664    0.14152    0.31598    0.03551    0.36438    0.43462    0.28222    0.18876    0.00000   
 1569.5   -0.01643    0.39932    0.15581    0.24230    0.05472    0.22727    0.35751    0.49234    0.32884    0.00000   
 1570.5   -0.02258    0.45863    0.23080    0.22385    0.08446    0.25406    0.33852    0.26456    0.19407    0.00000   
 1571.5   -0.02073    0.42841    0.20785    0.22233    0.07075    0.18588    0.32402    0.46011    0.26680    0.00000   
 1572.5   -0.02455    0.48230    0.23477    0.24919    0.06234    0.19742    0.32634    0.24625    0.02138    0.00000   
 1573.5   -0.01848    0.44051    0.20594    0.23066    0.07570    0.22079    0.36370    0.48942    0.32818    0.00000   
 1574.5   -0.01891    0.39632    0.20360    0.19264    0.07130    0.21794    0.35019    0.43330    0.32793    0.00000   
 1575.5   -0.02375    0.45976    0.21663    0.24557    0.06688    0.19034    0.32407    0.34723    0.14753    0.00000   
 1576.5   -0.01778    0.39740    0.19286    0.20727    0.06246    0.20856    0.35156    0.48127    0.32760    0.00000   
 1577.5   -0.01506    0.43130    0.26706    0.16374    0.09174    0.25666    0.35629    0.38475    0.32736    0.00000   
 1578.5   -0.02151    0.51078    0.23089    0.27913    0.09446    0.19202    0.35306    0.46668    0.23499    0.00000   
 1579.5   -0.01729    0.46060    0.21219    0.24983    0.07370    0.28971    0.36653    0.45191    0.32682    0.00000   
 1580.5   -0.02500    0.49253    0.20491    0.29167    0.06778    0.22102    0.36018    0.30167    0.09802    0.00000   
 1581.5   -0.01714    0.44014    0.19498    0.24522    0.04296    0.32292    0.40712    0.35306    0.26294    0.00000   
 1582.5   -0.00953    0.42832    0.20657    0.21695    0.06888    0.23214    0.38313    0.45751    0.32670    0.00000   
 1583.5   -0.01830    0.41402    0.20927    0.20459    0.07046    0.21834    0.36231    0.42805    0.28584    0.00000   
 1584.5   -0.01796    0.31780    0.13656    0.18433    0.05673    0.28520    0.34377    0.32812    0.32648    0.00000   
 1585.5   -0.02379    0.45221    0.21837    0.22883    0.07807    0.18476    0.32128    0.30428    0.14537    0.00000   
 1586.5   -0.01959    0.39446    0.19308    0.20108    0.07418    0.24488    0.31906    0.15789    0.06006    0.00000   
 1587.5   -0.01989    0.45567    0.16384    0.29401    0.04425    0.32427    0.40555    0.19997    0.12061    0.00000   
 1588.5   -0.00892    0.35399    0.19410    0.16083    0.07160    0.23282    0.38015    0.40241    0.32598    0.00000   
 1589.5   -0.02506    0.44145    0.19136    0.25297    0.06851    0.28026    0.34876    0.17499    0.09529    0.00000   
 1590.5   -0.02616    0.48535    0.18874    0.30094    0.07110    0.27972    0.35083    0.20184    0.05255    0.00000   
 1591.5   -0.01548    0.40082    0.17132    0.23142    0.06826    0.30381    0.37716    0.36312    0.32565    0.00000   
 1592.5   -0.02203    0.44401    0.20584    0.24209    0.08426    0.21722    0.36730    0.37857    0.21364    0.00000   
 1593.5   -0.01609    0.43140    0.15152    0.28350    0.03030    0.35355    0.42222    0.29725    0.24536    0.00000   
 1594.5   -0.02092    0.45344    0.19886    0.25470    0.08302    0.19751    0.35608    0.37326    0.20589    0.00000   
 1595.5   -0.01780    0.49681    0.24742    0.24908    0.09365    0.27567    0.37115    0.45450    0.32592    0.00000   
 1596.5   -0.02201    0.44624    0.21983    0.22612    0.07867    0.21158    0.36895    0.36685    0.21499    0.00000   
 1597.5   -0.01899    0.44160    0.16508    0.28013    0.07951    0.30437    0.38417    0.44790    0.32606    0.00000   
 1598.5   -0.02082    0.41944    0.13703    0.28544    0.03501    0.28962    0.36194    0.37504    0.26145    0.00000   
 1599.5   -0.01574    0.37208    0.18231    0.18946    0.06784    0.27673    0.34895    0.33745    0.32590    0.00000   
 1600.5   -0.02482    0.47951    0.23839    0.24339    0.06912    0.18813    0.32236    0.24861    0.04505    0.00000   
