  50.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03193,   0.02442,   0.00000,   0.00000,   0.00122,   0.12825,   6.97708,   0.04000
  51.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03193,   0.02966,   0.00000,   0.00000,   0.00093,   0.12917,   7.03861,   0.04000
  52.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04083,   0.03500,   0.00000,   0.00000,   0.00104,   0.13021,   7.10753,   0.04000
  53.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04084,   0.02611,   0.00000,   0.00000,   0.00151,   0.13172,   7.19423,   0.04000
  54.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04084,   0.03461,   0.00000,   0.00000,   0.00107,   0.13279,   7.26394,   0.04000
  55.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03619,   0.03154,   0.00000,   0.00000,   0.00104,   0.13382,   7.33037,   0.04000
  56.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03620,   0.03142,   0.00000,   0.00000,   0.00105,   0.13487,   7.39703,   0.04000
  57.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03620,   0.03226,   0.00000,   0.00000,   0.00099,   0.13587,   7.46202,   0.04000
  58.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04085,   0.03315,   0.00000,   0.00000,   0.00112,   0.13699,   7.53465,   0.04000
  59.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04085,   0.03108,   0.00000,   0.00000,   0.00124,   0.13823,   7.61141,   0.04000
  60.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04085,   0.03307,   0.00000,   0.00000,   0.00113,   0.13936,   7.68420,   0.04000
  61.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03621,   0.03054,   0.00000,   0.00000,   0.00108,   0.14044,   7.75264,   0.04000
  62.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03621,   0.03260,   0.00000,   0.00000,   0.00097,   0.14141,   7.81695,   0.04000
  63.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03621,   0.03334,   0.00000,   0.00000,   0.00093,   0.14234,   7.87980,   0.04000
  64.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03622,   0.03608,   0.00000,   0.00000,   0.00079,   0.14313,   7.93715,   0.04000
  65.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03622,   0.03330,   0.00000,   0.00000,   0.00092,   0.14405,   8.00009,   0.04000
  66.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03622,   0.03205,   0.00000,   0.00000,   0.00098,   0.14503,   8.06552,   0.04000
  67.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03622,   0.02169,   0.00000,   0.00000,   0.00155,   0.14658,   8.15167,   0.04000
  68.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03623,   0.02756,   0.00000,   0.00000,   0.00123,   0.14781,   8.22609,   0.04000
  69.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03623,   0.03191,   0.00000,   0.00000,   0.00101,   0.14883,   8.29182,   0.04000
  70.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04087,   0.03634,   0.00000,   0.00000,   0.00096,   0.14978,   8.35809,   0.04000
  71.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04088,   0.02684,   0.00000,   0.00000,   0.00148,   0.15126,   8.44337,   0.04000
  72.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04088,   0.03449,   0.00000,   0.00000,   0.00106,   0.15233,   8.51336,   0.04000
  73.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04088,   0.02753,   0.00000,   0.00000,   0.00144,   0.15377,   8.59727,   0.04000
  74.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04088,   0.02615,   0.00000,   0.00000,   0.00154,   0.15531,   8.68394,   0.04000
  75.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.03751,   0.00000,   0.00000,   0.00041,   0.15572,   8.72200,   0.04000
  76.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02920,   0.00000,   0.00000,   0.00083,   0.15655,   8.77667,   0.04000
  77.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04089,   0.03886,   0.00000,   0.00000,   0.00082,   0.15737,   8.83793,   0.04000
  78.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04089,   0.03993,   0.00000,   0.00000,   0.00077,   0.15814,   8.89703,   0.04000
  79.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04089,   0.02858,   0.00000,   0.00000,   0.00140,   0.15954,   8.97884,   0.04000
  80.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02781,   0.00000,   0.00000,   0.00089,   0.16043,   9.03630,   0.04000
  81.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02856,   0.00000,   0.00000,   0.00085,   0.16128,   9.09226,   0.04000
  82.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03202,   0.03879,   0.00000,   0.00000,   0.00044,   0.16172,   9.13563,   0.04000
  83.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03202,   0.03549,   0.00000,   0.00000,   0.00060,   0.16232,   9.18559,   0.04000
  84.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03203,   0.02729,   0.00000,   0.00000,   0.00107,   0.16339,   9.25195,   0.04000
  85.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.03401,   0.00000,   0.00000,   0.00052,   0.16391,   9.29700,   0.04000
  86.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02678,   0.00000,   0.00000,   0.00094,   0.16485,   9.35650,   0.04000
  87.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03203,   0.03261,   0.00000,   0.00000,   0.00074,   0.16560,   9.41224,   0.04000
  88.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03203,   0.02214,   0.00000,   0.00000,   0.00135,   0.16694,   9.48891,   0.04000
  89.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03204,   0.03727,   0.00000,   0.00000,   0.00052,   0.16746,   9.53532,   0.04000
  90.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03204,   0.02316,   0.00000,   0.00000,   0.00130,   0.16876,   9.60996,   0.04000
  91.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03204,   0.03575,   0.00000,   0.00000,   0.00061,   0.16936,   9.65942,   0.04000
  92.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03204,   0.03304,   0.00000,   0.00000,   0.00073,   0.17009,   9.71431,   0.04000
  93.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03205,   0.02242,   0.00000,   0.00000,   0.00134,   0.17143,   9.79045,   0.04000
  94.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03205,   0.03891,   0.00000,   0.00000,   0.00043,   0.17186,   9.83359,   0.04000
  95.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03205,   0.03304,   0.00000,   0.00000,   0.00075,   0.17260,   9.88847,   0.04000
  96.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03205,   0.01959,   0.00000,   0.00000,   0.00149,   0.17409,   9.97027,   0.04000
  97.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03206,   0.03714,   0.00000,   0.00000,   0.00056,   0.17465,  10.01696,   0.04000
  98.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03206,   0.02670,   0.00000,   0.00000,   0.00113,   0.17578,  10.08453,   0.04000
  99.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03206,   0.02308,   0.00000,   0.00000,   0.00131,   0.17709,  10.15935,   0.04000
 100.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03206,   0.03581,   0.00000,   0.00000,   0.00063,   0.17772,  10.20871,   0.04000
 101.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03207,   0.02537,   0.00000,   0.00000,   0.00120,   0.17891,  10.27895,   0.04000
 102.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04094,   0.03579,   0.00000,   0.00000,   0.00099,   0.17990,  10.34639,   0.04000
 103.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04094,   0.04452,   0.00000,   0.00000,   0.00051,   0.18042,  10.39638,   0.04000
 104.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04094,   0.03181,   0.00000,   0.00000,   0.00118,   0.18160,  10.47177,   0.04000
 105.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04094,   0.02765,   0.00000,   0.00000,   0.00144,   0.18304,  10.55548,   0.04000
 106.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.01755,   0.00000,   0.00000,   0.00144,   0.18447,  10.63346,   0.04000
 107.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02546,   0.00000,   0.00000,   0.00105,   0.18552,  10.69561,   0.04000
 108.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03209,   0.03610,   0.00000,   0.00000,   0.00059,   0.18611,  10.74442,   0.04000
 109.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03209,   0.03290,   0.00000,   0.00000,   0.00077,   0.18688,  10.79963,   0.04000
 110.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03209,   0.02321,   0.00000,   0.00000,   0.00130,   0.18818,  10.87423,   0.04000
 111.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02832,   0.00000,   0.00000,   0.00090,   0.18908,  10.93067,   0.04000
 112.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.01945,   0.00000,   0.00000,   0.00133,   0.19041,  11.00485,   0.04000
 113.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03633,   0.03491,   0.00000,   0.00000,   0.00083,   0.19124,  11.06467,   0.04000
 114.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03633,   0.01975,   0.00000,   0.00000,   0.00166,   0.19290,  11.15480,   0.04000
 115.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03633,   0.03182,   0.00000,   0.00000,   0.00104,   0.19394,  11.22080,   0.04000
 116.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02097,   0.00000,   0.00000,   0.00127,   0.19521,  11.29194,   0.04000
 117.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.03183,   0.00000,   0.00000,   0.00069,   0.19591,  11.34135,   0.04000
 118.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02393,   0.00000,   0.00000,   0.00111,   0.19702,  11.40657,   0.04000
 119.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04097,   0.03762,   0.00000,   0.00000,   0.00089,   0.19790,  11.47039,   0.04000
 120.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04098,   0.03119,   0.00000,   0.00000,   0.00125,   0.19915,  11.54707,   0.04000
 121.50000,   0.05636,   0.04056,   0.04056,   0.00116,   0.00062,   0.04098,   0.01968,   0.00000,   0.00000,   0.00183,   0.20098,  11.64677,   0.04000
 122.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02558,   0.00000,   0.00000,   0.00104,   0.20202,  11.70868,   0.04000
 123.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02250,   0.00000,   0.00000,   0.00119,   0.20321,  11.77676,   0.04000
 124.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02199,   0.00000,   0.00000,   0.00121,   0.20442,  11.84585,   0.04000
 125.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03867,   0.00000,   0.00000,   0.00051,   0.20494,  11.88956,   0.04000
 126.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03517,   0.00000,   0.00000,   0.00067,   0.20560,  11.94026,   0.04000
 127.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03527,   0.00000,   0.00000,   0.00064,   0.20625,  11.99076,   0.04000
 128.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03297,   0.00000,   0.00000,   0.00078,   0.20702,  12.04587,   0.04000
 129.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03307,   0.00000,   0.00000,   0.00075,   0.20777,  12.10078,   0.04000
 130.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.01802,   0.00000,   0.00000,   0.00156,   0.20933,  12.18579,   0.04000
 131.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03637,   0.04027,   0.00000,   0.00000,   0.00056,   0.20989,  12.23493,   0.04000
 132.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03637,   0.02543,   0.00000,   0.00000,   0.00137,   0.21126,  12.31376,   0.04000
 133.50000,   0.05635,   0.03589,   0.03589,   0.00107,   0.00058,   0.03638,   0.03461,   0.00000,   0.00000,   0.00091,   0.21217,  12.37421,   0.04000
 134.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.04095,   0.00000,   0.00000,   0.00035,   0.21252,  12.41336,   0.04000
 135.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02050,   0.00000,   0.00000,   0.00143,   0.21394,  12.49340,   0.04000
 136.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.01996,   0.00000,   0.00000,   0.00144,   0.21538,  12.57453,   0.04000
 137.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02349,   0.00000,   0.00000,   0.00112,   0.21650,  12.64061,   0.04000
 138.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03027,   0.00000,   0.00000,   0.00095,   0.21746,  12.70113,   0.04000
 139.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03330,   0.00000,   0.00000,   0.00076,   0.21821,  12.75557,   0.04000
 140.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02204,   0.00000,   0.00000,   0.00136,   0.21957,  12.83253,   0.04000
 141.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03323,   0.00000,   0.00000,   0.00077,   0.22034,  12.88712,   0.04000
 142.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.04367,   0.00000,   0.00000,   0.00021,   0.22055,  12.92083,   0.04000
 143.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03194,   0.00000,   0.00000,   0.00083,   0.22138,  12.97800,   0.04000
 144.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02440,   0.00000,   0.00000,   0.00124,   0.22262,  13.05023,   0.04000
 145.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.01905,   0.00000,   0.00000,   0.00149,   0.22411,  13.13318,   0.04000
 146.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03690,   0.00000,   0.00000,   0.00059,   0.22470,  13.18042,   0.04000
 147.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02435,   0.00000,   0.00000,   0.00123,   0.22593,  13.25276,   0.04000
 148.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.04177,   0.00000,   0.00000,   0.00030,   0.22623,  13.29026,   0.04000
 149.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.04047,   0.00000,   0.00000,   0.00036,   0.22659,  13.33037,   0.04000
 150.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02209,   0.00000,   0.00000,   0.00133,   0.22792,  13.40724,   0.04000
 151.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02179,   0.00000,   0.00000,   0.00134,   0.22926,  13.48470,   0.04000
 152.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02240,   0.00000,   0.00000,   0.00119,   0.23045,  13.55297,   0.04000
 153.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02831,   0.00000,   0.00000,   0.00106,   0.23150,  13.61738,   0.04000
 154.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02000,   0.00000,   0.00000,   0.00143,   0.23293,  13.69843,   0.04000
 155.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02997,   0.00000,   0.00000,   0.00096,   0.23389,  13.75954,   0.04000
 156.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03803,   0.00000,   0.00000,   0.00056,   0.23445,  13.80453,   0.04000
 157.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02563,   0.00000,   0.00000,   0.00116,   0.23560,  13.87431,   0.04000
 158.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02841,   0.00000,   0.00000,   0.00102,   0.23662,  13.93854,   0.04000
 159.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02111,   0.00000,   0.00000,   0.00139,   0.23801,  14.01735,   0.04000
 160.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02857,   0.00000,   0.00000,   0.00103,   0.23903,  14.08125,   0.04000
 161.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02565,   0.00000,   0.00000,   0.00116,   0.24020,  14.15100,   0.04000
 162.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02324,   0.00000,   0.00000,   0.00127,   0.24146,  14.22556,   0.04000
 163.50000,   0.05632,   0.02767,   0.02767,   0.00092,   0.00049,   0.02816,   0.02149,   0.00000,   0.00000,   0.00122,   0.24269,  14.29565,   0.04000
 164.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.03753,   0.00000,   0.00000,   0.00061,   0.24329,  14.34163,   0.04000
 165.50000,   0.05633,   0.03159,   0.03159,   0.00099,   0.00053,   0.03213,   0.02652,   0.00000,   0.00000,   0.00113,   0.24443,  14.40964,   0.04000
