"years_forcing","months_forcing","precipforc_1","tsaforc_1"
4624,5,0.0200117,0.936678
4624,6,0.0411814,7.53706
4624,7,0.0962451,13.7851
4624,8,0.0284255,13.8228
4624,9,0.0525013,2.65538
4624,10,0.0259811,-5.4706
4624,11,0.0163875,-19.321
4624,12,0.0212804,-27.6939
4623,1,0.0115866,-30.3747
4623,2,0.00593057,-22.9782
4623,3,0.00976088,-25.2146
4623,4,0.0160044,-11.328
4623,5,0.0174311,-0.4252
4623,6,0.0546657,7.72221
4623,7,0.0628066,15.6528
4623,8,0.0401933,13.2196
4623,9,0.0328335,4.88628
4623,10,0.0271478,-7.27044
4623,11,0.0250271,-16.3658
4623,12,0.0154578,-25.7059
4622,1,0.0100362,-19.2832
4622,2,0.00689097,-24.187
4622,3,0.0161648,-24.6666
4622,4,0.0185015,-9.99708
4622,5,0.0204525,-2.62393
4622,6,0.0448957,8.3852
4622,7,0.064305,14.4775
4622,8,0.0453733,13.4079
4622,9,0.0517382,4.34825
4622,10,0.0271385,-2.34286
4622,11,0.0175426,-13.8474
4622,12,0.0121829,-22.9582
4621,1,0.00968827,-27.9781
4621,2,0.0098647,-27.7131
4621,3,0.0198417,-21.963
4621,4,0.0197439,-15.2572
4621,5,0.0263415,-1.99399
4621,6,0.0511699,6.67484
4621,7,0.0769431,13.9272
4621,8,0.043937,14.4911
4621,9,0.037106,5.72597
4621,10,0.0314626,-6.22268
4621,11,0.0161854,-26.6426
4621,12,0.0114684,-31.5183
4620,1,0.00538609,-42.3669
4620,2,0.00781688,-31.719
4620,3,0.0147868,-28.894
4620,4,0.0191921,-13.5555
4620,5,0.0273,-1.49219
4620,6,0.0257395,6.26957
4620,7,0.0787757,15.2292
4620,8,0.036275,12.2817
4620,9,0.0555652,5.14049
4620,10,0.0253821,-4.60998
4620,11,0.0183813,-20.881
4620,12,0.0087587,-33.0198
4619,1,0.0139236,-33.7865
4619,2,0.00757401,-27.2026
4619,3,0.0107554,-25.5258
4619,4,0.0133498,-14.1538
4619,5,0.0238801,-0.183256
4619,6,0.0137016,8.51044
4619,7,0.0638133,15.8305
4619,8,0.0538199,13.8441
4619,9,0.0538373,6.91731
4619,10,0.030479,-5.54769
4619,11,0.0155012,-13.105
4619,12,0.0173411,-17.121
4618,1,0.0113758,-28.0384
4618,2,0.0113964,-11.7805
4618,3,0.0100878,-25.5295
4618,4,0.0287245,-10.1525
4618,5,0.0138569,1.16446
4618,6,0.0415753,10.0165
4618,7,0.0476873,13.2685
4618,8,0.057418,14.8432
4618,9,0.0471427,5.16444
4618,10,0.0286426,-5.01339
4618,11,0.0255001,-12.7574
4618,12,0.0116522,-28.9661
4617,1,0.0131899,-24.4723
4617,2,0.0100084,-31.798
4617,3,0.00962917,-21.6748
4617,4,0.0190474,-7.87425
4617,5,0.0215833,0.432588
4617,6,0.0274172,8.2038
4617,7,0.075965,13.7307
4617,8,0.0382016,11.3875
4617,9,0.0576829,5.86983
4617,10,0.0369882,-0.856041
4617,11,0.0136356,-15.9713
4617,12,0.00804529,-30.4677
4616,1,0.0107401,-29.9939
4616,2,0.0023207,-30.6888
4616,3,0.0140564,-18.7807
4616,4,0.021074,-13.1974
4616,5,0.0190533,3.77036
4616,6,0.0259803,8.49189
4616,7,0.0508011,15.4782
4616,8,0.0578542,13.148
4616,9,0.0347436,5.34669
4616,10,0.0268909,-6.25347
4616,11,0.0150221,-21.4934
4616,12,0.0111723,-27.1329
4615,1,0.0200924,-29.1572
4615,2,0.00785326,-30.8357
4615,3,0.0165227,-17.9831
4615,4,0.023705,-14.3518
4615,5,0.0157728,-3.24109
4615,6,0.0359454,6.7989
4615,7,0.0744769,13.1559
4615,8,0.0280028,11.3866
4615,9,0.0372313,3.98927
4615,10,0.0369301,-4.63729
4615,11,0.0191622,-16.4985
4615,12,0.0134442,-22.5722
4614,1,0.0146349,-34.0569
4614,2,0.0106638,-22.0199
4614,3,0.0207048,-19.5428
4614,4,0.0131615,-12.203
4614,5,0.0185567,-2.70291
4614,6,0.0450437,7.47895
4614,7,0.0530186,16.3582
4614,8,0.0666929,11.743
4614,9,0.0460574,4.11674
4614,10,0.0400669,-1.72222
4614,11,0.0170071,-14.7904
4614,12,0.0141813,-35.7043
4613,1,0.00785007,-29.5122
4613,2,0.0120217,-33.7424
4613,3,0.0114375,-28.8053
4613,4,0.00930683,-17.8936
4613,5,0.0213052,-1.52383
4613,6,0.0447678,7.67359
4613,7,0.068716,12.273
4613,8,0.0485578,11.3564
4613,9,0.0364622,6.85472
4613,10,0.0260373,-5.62591
4613,11,0.0159752,-17.7945
4613,12,0.0114153,-27.2711
4612,1,0.00871393,-38.0597
4612,2,0.00652054,-27.3579
4612,3,0.0107607,-27.5708
4612,4,0.0125105,-13.5785
4612,5,0.0143387,-2.42889
4612,6,0.048759,6.45179
4612,7,0.0826851,14.1591
4612,8,0.0538837,11.4372
4612,9,0.0574021,4.63411
4612,10,0.0214752,-0.195488
4612,11,0.0146971,-15.6526
4612,12,0.0100136,-23.915
4611,1,0.0125456,-29.0691
4611,2,0.0060505,-35.6619
4611,3,0.023587,-27.6718
4611,4,0.024378,-10.9731
4611,5,0.0355921,-0.472685
4611,6,0.0362761,8.36277
4611,7,0.0577785,14.231
4611,8,0.0342471,11.6492
4611,9,0.0445119,4.40233
4611,10,0.0366662,-4.87356
4611,11,0.00413698,-23.9556
4611,12,0.0071383,-27.9019
4610,1,0.0123008,-31.1301
4610,2,0.00850212,-19.7982
4610,3,0.0167151,-20.7902
4610,4,0.0184698,-9.77726
4610,5,0.0185736,0.0239581
4610,6,0.0316114,11.4484
4610,7,0.0355603,16.4377
4610,8,0.0206333,14.0575
4610,9,0.0373648,4.1667
4610,10,0.0230087,-3.80795
4610,11,0.0169227,-17.2359
4610,12,0.00921611,-28.1593
4609,1,0.00862407,-38.8418
4609,2,0.00788767,-22.7129
4609,3,0.0129532,-23.8513
4609,4,0.0142747,-10.031
4609,5,0.0184406,-5.15048
4609,6,0.0452936,7.08341
4609,7,0.0378635,13.2011
4609,8,0.0350223,12.5868
4609,9,0.0406517,4.88582
4609,10,0.0318316,-5.43227
4609,11,0.0200236,-15.8242
4609,12,0.0187673,-21.0988
4608,1,0.0135887,-37.4619
4608,2,0.00473239,-30.8663
4608,3,0.0152406,-17.6881
4608,4,0.0103096,-16.8397
4608,5,0.0224761,-3.27707
4608,6,0.0236865,8.14582
4608,7,0.0599888,13.1154
4608,8,0.031012,12.6378
4608,9,0.0463367,4.5341
4608,10,0.0337739,-3.56756
4608,11,0.0184018,-20.2838
4608,12,0.020605,-23.9103
4607,1,0.0143806,-26.0794
4607,2,0.00490673,-28.865
4607,3,0.00957476,-22.4884
4607,4,0.0130443,-14.2745
4607,5,0.0160847,-4.73797
4607,6,0.0449048,4.40244
4607,7,0.0543924,16.6956
4607,8,0.054494,11.8834
4607,9,0.0486086,3.52141
4607,10,0.0239006,-3.80059
4607,11,0.0163878,-19.4083
4607,12,0.0160049,-22.6893
4606,1,0.00677388,-31.862
4606,2,0.0105246,-23.1539
4606,3,0.0150341,-27.066
4606,4,0.0180681,-11.5714
4606,5,0.0174178,-4.2164
4606,6,0.0505041,7.10548
4606,7,0.0744013,12.7803
4606,8,0.0534211,12.3616
4606,9,0.0663166,4.98323
4606,10,0.0279204,-4.69924
4606,11,0.0149958,-17.6944
4606,12,0.00854705,-22.7977
4605,1,0.0123571,-36.0369
4605,2,0.00643227,-32.5424
4605,3,0.0135943,-20.5043
4605,4,0.0170325,-12.9314
4605,5,0.0210278,-4.20553
4605,6,0.0505131,9.64811
4605,7,0.0963547,14.9638
4605,8,0.0405624,12.2638
4605,9,0.0384887,7.96068
4605,10,0.0335166,-7.36538
4605,11,0.0160285,-18.5929
4605,12,0.00876994,-28.6604
4604,1,0.0200149,-18.1881
4604,2,0.00958272,-24.8265
4604,3,0.00940794,-22.9661
4604,4,0.014854,-13.122
4604,5,0.0295475,-1.81546
4604,6,0.0433998,7.48121
4604,7,0.0935796,12.4814
4604,8,0.0624067,13.7032
4604,9,0.0563413,3.85957
4604,10,0.031696,-2.77782
4604,11,0.0117358,-17.1544
4604,12,0.0177521,-32.462
4603,1,0.00720932,-27.0031
4603,2,0.0106705,-30.4727
4603,3,0.0160687,-24.0609
4603,4,0.0185192,-15.6384
4603,5,0.0161829,-4.38736
4603,6,0.0351251,6.12489
4603,7,0.0432112,17.4853
4603,8,0.0315587,14.5799
4603,9,0.0696866,7.24361
4603,10,0.0300625,-4.86706
4603,11,0.016072,-13.2654
4603,12,0.0138817,-27.0243
4602,1,0.00687548,-31.8958
4602,2,0.0093118,-34.9895
4602,3,0.0151929,-17.8565
4602,4,0.0189173,-6.79893
4602,5,0.0185829,2.62134
4602,6,0.0526125,8.30946
4602,7,0.072244,13.5359
4602,8,0.0404722,11.7834
4602,9,0.0544012,0.797073
4602,10,0.0302787,-11.3262
4602,11,0.0191778,-16.5053
4602,12,0.0139137,-21.6117
4601,1,0.0123618,-22.366
4601,2,0.00811339,-23.0475
4601,3,0.018536,-12.8598
4601,4,0.01437,-14.6024
4601,5,0.0258282,-3.10306
4601,6,0.0404614,7.60459
4601,7,0.0965617,14.69
4601,8,0.0764399,11.6816
4601,9,0.0517935,2.38478
4601,10,0.0375135,-4.05428
4601,11,0.0169616,-15.8784
4601,12,0.0199728,-28.0539
4600,1,0.00617536,-41.675
4600,2,0.00986875,-37.2834
4600,3,0.00891956,-28.4028
4600,4,0.0124426,-11.9456
4600,5,0.0140912,1.15463
4600,6,0.0375104,9.26337
4600,7,0.0796626,15.1716
4600,8,0.0305024,14.7155
4600,9,0.0418468,2.60139
4600,10,0.0316252,-9.08874
4600,11,0.0218831,-19.0648
4600,12,0.00794904,-25.9256
4599,1,0.0107939,-28.6172
4599,2,0.00456578,-30.922
4599,3,0.0145221,-24.9335
4599,4,0.0171163,-11.517
4599,5,0.0233263,-2.43054
4599,6,0.038659,6.52024
4599,7,0.0751728,17.5017
4599,8,0.0666901,12.356
4599,9,0.0513446,4.01198
4599,10,0.0405116,-2.70022
4599,11,0.0152194,-22.4458
4599,12,0.0139496,-17.898
4598,1,0.00925366,-29.3077
4598,2,0.00986418,-15.1514
4598,3,0.0183272,-23.2384
4598,4,0.0183302,-11.792
4598,5,0.0172097,-3.87066
4598,6,0.0429365,7.04218
4598,7,0.0551308,13.0582
4598,8,0.0493169,14.3182
4598,9,0.0822318,7.28526
4598,10,0.0277356,-3.60714
4598,11,0.0139101,-23.0685
4598,12,0.0144938,-22.3314
4597,1,0.0118701,-19.3943
4597,2,0.00728997,-25.6497
4597,3,0.0148171,-21.6793
4597,4,0.0170006,-8.42433
4597,5,0.0180765,2.36872
4597,6,0.0300237,9.75944
4597,7,0.0813624,15.3024
4597,8,0.0535514,14.4141
4597,9,0.0477674,3.36272
4597,10,0.034456,-8.22445
4597,11,0.0144448,-16.7144
4597,12,0.0128159,-27.7714
4596,1,0.0104317,-20.868
4596,2,0.010071,-30.2035
4596,3,0.0176936,-19.6724
4596,4,0.0144128,-15.3852
4596,5,0.0209707,-0.232084
4596,6,0.0290416,8.73594
4596,7,0.0618222,14.1881
4596,8,0.0440119,12.7289
4596,9,0.0798481,4.86797
4596,10,0.0353151,0.439857
4596,11,0.0119013,-17.8718
4596,12,0.0079123,-23.7692
4595,1,0.0100195,-34.9672
4595,2,0.00759708,-32.5033
4595,3,0.010497,-23.9802
4595,4,0.0112779,-10.6841
4595,5,0.0194811,-1.65961
4595,6,0.0449946,8.19831
4595,7,0.0893217,14.7692
4595,8,0.0630559,15.7612
4595,9,0.066309,6.41713
4595,10,0.0285389,-5.31185
4595,11,0.0164525,-18.7798
4595,12,0.0109323,-25.1279
4594,1,0.0119747,-33.8288
4594,2,0.0070447,-23.6554
4594,3,0.0130914,-20.7529
4594,4,0.0180016,-11.7681
4594,5,0.0206784,-3.90082
4594,6,0.0499648,8.70713
4594,7,0.0467303,15.1033
4594,8,0.0394997,14.8826
4594,9,0.0741648,2.91148
4594,10,0.0360255,-2.60509
4594,11,0.0180071,-24.831
4594,12,0.00940877,-23.0153
4593,1,0.0157303,-25.7956
4593,2,0.00558568,-30.8268
4593,3,0.0170016,-15.9289
4593,4,0.0203207,-10.2937
4593,5,0.0258229,-1.13443
4593,6,0.0317046,6.67561
4593,7,0.0686251,12.5073
4593,8,0.0363646,13.4865
4593,9,0.0541291,4.96214
4593,10,0.029649,-8.68508
4593,11,0.0211215,-17.9167
4593,12,0.015425,-26.4803
4592,1,0.0116493,-24.8823
4592,2,0.00768359,-28.044
4592,3,0.00758872,-21.261
4592,4,0.0191068,-7.31941
4592,5,0.0140208,-0.6882
4592,6,0.0523893,8.29371
4592,7,0.0442908,14.5136
4592,8,0.0352433,11.9063
4592,9,0.045744,4.90981
4592,10,0.0239466,-2.51519
4592,11,0.0172387,-15.3296
4592,12,0.0154022,-33.6477
4591,1,0.0159991,-22.4207
4591,2,0.00725761,-28.0952
4591,3,0.0111714,-29.7846
4591,4,0.0128261,-15.0797
4591,5,0.0153181,-3.35559
4591,6,0.0546594,6.6385
4591,7,0.0820343,12.7782
4591,8,0.0379958,11.7785
4591,9,0.0449355,4.7285
4591,10,0.0260909,-8.45806
4591,11,0.0131005,-16.6688
4591,12,0.0181554,-28.3088
4590,1,0.00730796,-40.9765
4590,2,0.00656728,-30.337
4590,3,0.0127534,-18.5085
4590,4,0.018618,-7.04115
4590,5,0.0181972,1.62879
4590,6,0.0461182,8.60227
4590,7,0.0603549,15.519
4590,8,0.0776542,11.9579
4590,9,0.0602384,4.82475
4590,10,0.033341,-2.3988
4590,11,0.0173474,-12.1414
4590,12,0.0140153,-29.7795
4589,1,0.0113653,-27.1888
4589,2,0.00639903,-23.3759
4589,3,0.0122757,-18.6183
4589,4,0.0191477,-7.85692
4589,5,0.0163716,-0.111296
4589,6,0.0312531,10.5208
4589,7,0.104191,13.7916
4589,8,0.0457824,13.7621
4589,9,0.026756,4.15901
4589,10,0.0321497,-5.86126
4589,11,0.0227804,-12.4742
4589,12,0.0136502,-30.1434
4588,1,0.00776603,-33.8228
4588,2,0.00563912,-35.3913
4588,3,0.0102453,-30.7895
4588,4,0.0179394,-13.5116
4588,5,0.0227988,0.557802
4588,6,0.0509555,7.21268
4588,7,0.0670445,14.5946
4588,8,0.0395753,13.6087
4588,9,0.0468528,7.06056
4588,10,0.031276,-1.29284
4588,11,0.0205276,-10.0368
4588,12,0.0184052,-18.2415
4587,1,0.00481962,-38.6111
4587,2,0.0145614,-24.8533
4587,3,0.0290346,-17.8538
4587,4,0.0155366,-8.72242
4587,5,0.0236285,-2.38348
4587,6,0.0521022,6.55762
4587,7,0.0553029,14.785
4587,8,0.0451066,13.1889
4587,9,0.0604473,6.60219
4587,10,0.0260452,-2.46001
4587,11,0.0137806,-21.0729
4587,12,0.0166527,-22.781
4586,1,0.0101518,-39.3357
4586,2,0.0131492,-22.3128
4586,3,0.0149476,-19.8865
4586,4,0.0126447,-15.7886
4586,5,0.0129645,-4.16104
4586,6,0.0322978,8.60722
4586,7,0.0412268,16.3541
4586,8,0.0420829,12.7563
4586,9,0.0521698,4.25368
4586,10,0.0383682,-3.80538
4586,11,0.0169346,-17.6914
4586,12,0.0124387,-32.9675
4585,1,0.0102319,-32.4937
4585,2,0.0101699,-22.7002
4585,3,0.0119535,-22.6928
4585,4,0.0227473,-8.69703
4585,5,0.0176566,-2.05643
4585,6,0.0221637,8.00825
4585,7,0.0528297,14.4874
4585,8,0.0187045,13.4028
4585,9,0.0284169,4.76097
4585,10,0.0232421,-2.64794
4585,11,0.0182234,-18.1126
4585,12,0.0143707,-30.6164
4584,1,0.00958908,-39.1478
4584,2,0.00661138,-30.0889
4584,3,0.0135215,-24.5004
4584,4,0.0206378,-12.1552
4584,5,0.0235559,-3.31723
4584,6,0.0412781,7.32465
4584,7,0.0487611,16.2838
4584,8,0.0506718,13.418
4584,9,0.069262,6.19624
4584,10,0.0375276,-6.95217
4584,11,0.016254,-22.7614
4584,12,0.0120926,-24.0687
4583,1,0.00821282,-29.2126
4583,2,0.00911101,-26.3894
4583,3,0.0186294,-23.5553
4583,4,0.0161648,-12.0216
4583,5,0.0151909,3.00238
4583,6,0.0414462,9.07203
4583,7,0.0435031,15.1634
4583,8,0.0444213,11.2155
4583,9,0.0420985,3.67967
4583,10,0.0245846,-6.45223
4583,11,0.0177166,-15.859
4583,12,0.0104534,-32.6933
4582,1,0.0164237,-27.1668
4582,2,0.01036,-18.7016
4582,3,0.0122587,-15.0562
4582,4,0.0166387,-9.65016
4582,5,0.0303512,-6.11633
4582,6,0.0272781,4.92286
4582,7,0.0394189,13.5125
4582,8,0.0593396,12.7994
4582,9,0.0542906,3.47154
4582,10,0.0421599,-5.32363
4582,11,0.014015,-23.9698
4582,12,0.0166515,-25.7082
4581,1,0.0112352,-31.8742
4581,2,0.0106527,-23.2769
4581,3,0.00873302,-28.9244
4581,4,0.025282,-6.86839
4581,5,0.0284249,-0.0253583
4581,6,0.0594281,7.98728
4581,7,0.0513331,12.5695
4581,8,0.0451146,13.6138
4581,9,0.0582394,5.10561
4581,10,0.0405156,-4.20199
4581,11,0.0155371,-19.1435
4581,12,0.0135979,-29.3811
4580,1,0.0138508,-24.7618
4580,2,0.00478764,-20.0989
4580,3,0.0173688,-18.9894
4580,4,0.0181978,-12.5016
4580,5,0.0304509,-0.313902
4580,6,0.046148,7.32227
4580,7,0.0396881,14.2559
4580,8,0.0684175,12.8281
4580,9,0.0376703,4.35649
4580,10,0.0349668,-8.07656
4580,11,0.0151902,-17.0131
4580,12,0.0089748,-30.2743
4579,1,0.0111696,-38.9333
4579,2,0.00412288,-31.6731
4579,3,0.0142762,-25.5691
4579,4,0.0138108,-12.3646
4579,5,0.01998,-3.76867
4579,6,0.031645,6.45588
4579,7,0.049334,13.859
4579,8,0.0304921,13.0349
4579,9,0.0325096,5.4579
4579,10,0.0287273,-0.954063
4579,11,0.0169219,-15.9149
4579,12,0.0125826,-26.1367
4578,1,0.0134301,-28.2112
4578,2,0.00552045,-24.1528
4578,3,0.0155756,-25.9725
4578,4,0.0157262,-16.408
4578,5,0.0187481,-1.27777
4578,6,0.0247447,7.69642
4578,7,0.0426471,14.7616
4578,8,0.0623031,13.7
4578,9,0.0400224,6.39436
4578,10,0.0274555,-7.06149
4578,11,0.0176603,-16.5023
4578,12,0.00726757,-24.2935
4577,1,0.00960991,-33.2997
4577,2,0.00403909,-28.3951
4577,3,0.00779608,-28.0368
4577,4,0.0165549,-11.2977
4577,5,0.0252156,-0.529295
4577,6,0.0311218,9.48145
4577,7,0.0479678,14.96
4577,8,0.0317865,13.3385
4577,9,0.0483384,2.81682
4577,10,0.0316506,-6.7221
4577,11,0.017003,-19.2149
4577,12,0.00662038,-26.6014
4576,1,0.00974414,-31.3366
4576,2,0.00939764,-25.1525
4576,3,0.0107032,-13.1199
4576,4,0.0206621,-12.1544
4576,5,0.017645,-1.49594
4576,6,0.0399594,10.7033
4576,7,0.0761765,13.2689
4576,8,0.0562157,14.8625
4576,9,0.0309444,5.8839
4576,10,0.0240657,-3.42791
4576,11,0.0215152,-14.0824
4576,12,0.0212264,-21.0756
4575,1,0.0096981,-32.1065
4575,2,0.00648957,-32.064
4575,3,0.0109296,-27.3911
4575,4,0.0169308,-11.9325
4575,5,0.0186765,-3.07864
4575,6,0.0357312,7.5525
4575,7,0.0573491,14.1006
4575,8,0.0929076,11.8876
4575,9,0.05535,4.74675
4575,10,0.0420336,-6.51247
4575,11,0.0232314,-15.3727
4575,12,0.0122349,-36.1595
4574,1,0.0116815,-33.7041
4574,2,0.00659983,-30.5658
4574,3,0.0154288,-15.549
4574,4,0.0195535,-6.0063
4574,5,0.0193327,-0.752897
4574,6,0.0332146,9.25651
4574,7,0.0473239,15.4483
4574,8,0.0432992,12.5392
4574,9,0.0509357,4.16124
4574,10,0.0386927,-1.88476
4574,11,0.0219888,-12.9904
4574,12,0.0090724,-32.2374
4573,1,0.0149753,-26.4091
4573,2,0.00770786,-20.4874
4573,3,0.0121724,-17.6452
4573,4,0.0127845,-9.16688
4573,5,0.0207103,-3.28207
4573,6,0.0399139,5.76298
4573,7,0.0362682,13.8928
4573,8,0.0582981,12.7825
4573,9,0.0419821,5.38148
4573,10,0.0392521,-8.83398
4573,11,0.0217456,-18.591
4573,12,0.0157577,-22.2197
4572,1,0.0139433,-31.0519
4572,2,0.0066379,-29.2267
4572,3,0.00552337,-24.903
4572,4,0.0130166,-18.0256
4572,5,0.0257525,-5.0596
4572,6,0.0280216,5.77903
4572,7,0.0930933,13.5607
4572,8,0.0384031,13.7334
4572,9,0.0959664,2.96425
4572,10,0.0429831,-1.64504
4572,11,0.0157114,-15.3264
4572,12,0.00805894,-31.9678
4571,1,0.00716616,-34.6322
4571,2,0.00524447,-28.4503
4571,3,0.0153791,-18.1997
4571,4,0.0188316,-14.2951
4571,5,0.0231255,-1.38202
4571,6,0.0579176,6.65437
4571,7,0.0524407,14.0919
4571,8,0.0399086,14.0842
4571,9,0.0613405,3.87373
4571,10,0.0289146,-2.21886
4571,11,0.0296211,-15.8413
4571,12,0.00973131,-28.1801
4570,1,0.00452835,-39.31
4570,2,0.00862458,-29.0124
4570,3,0.0169072,-21.0629
4570,4,0.0116044,-16.0863
4570,5,0.0286383,-2.79214
4570,6,0.0421118,6.61524
4570,7,0.104964,12.6539
4570,8,0.0541719,14.1133
4570,9,0.0735116,5.29179
4570,10,0.0333373,-4.64718
4570,11,0.0126027,-19.4102
4570,12,0.00617759,-32.2841
4569,1,0.00997161,-31.0546
4569,2,0.00655889,-34.0116
4569,3,0.0122009,-19.151
4569,4,0.0139043,-12.4938
4569,5,0.0265305,1.77377
4569,6,0.0339682,10.8029
4569,7,0.0549424,13.8321
4569,8,0.0149164,14.7346
4569,9,0.0420005,6.56898
4569,10,0.0372611,-3.89541
4569,11,0.0195572,-23.4975
4569,12,0.00866273,-24.166
4568,1,0.0131704,-24.4494
4568,2,0.00652006,-23.4278
4568,3,0.00874981,-25.5034
4568,4,0.0125279,-13.6948
4568,5,0.0237453,0.181246
4568,6,0.0427712,8.58497
4568,7,0.0605979,16.6389
4568,8,0.0759127,14.7325
4568,9,0.0546484,6.4355
4568,10,0.0299691,-4.99718
4568,11,0.0130756,-23.2209
4568,12,0.00787374,-35.003
4567,1,0.00879076,-29.1887
4567,2,0.00478901,-25.9494
4567,3,0.0115022,-18.1914
4567,4,0.0189665,-13.48
4567,5,0.020095,0.403322
4567,6,0.0285903,8.73981
4567,7,0.0577842,14.7832
4567,8,0.0398528,13.0722
4567,9,0.0287788,5.51213
4567,10,0.0233388,-1.63805
4567,11,0.01485,-21.7974
4567,12,0.0142073,-27.8343
4566,1,0.0103358,-32.3708
4566,2,0.00709222,-32.9683
4566,3,0.0201731,-24.2973
4566,4,0.00953811,-16.14
4566,5,0.0300687,-2.46579
4566,6,0.0474233,6.37165
4566,7,0.0516399,13.9646
4566,8,0.048786,12.8955
4566,9,0.0744483,5.3412
4566,10,0.0301736,-2.95077
4566,11,0.0176847,-17.5824
4566,12,0.0107989,-27.275
4565,1,0.013531,-32.9516
4565,2,0.00582776,-28.3873
4565,3,0.013233,-21.9303
4565,4,0.0172464,-14.3724
4565,5,0.0184298,-3.86777
4565,6,0.0333065,8.3455
4565,7,0.0736111,14.9421
4565,8,0.043876,12.2112
4565,9,0.0391812,3.62422
4565,10,0.0370316,-2.54211
4565,11,0.0160451,-22.3221
4565,12,0.014694,-23.7742
4564,1,0.0162956,-35.1807
4564,2,0.00568348,-24.919
4564,3,0.00707535,-23.4607
4564,4,0.0124262,-13.4579
4564,5,0.027177,-1.36261
4564,6,0.0279264,8.54777
4564,7,0.0730896,13.2497
4564,8,0.0406439,12.8186
4564,9,0.0512755,7.25679
4564,10,0.0381679,-3.37463
4564,11,0.018897,-13.8556
4564,12,0.0140252,-25.4755
4563,1,0.0103498,-31.0698
4563,2,0.0101677,-12.3131
4563,3,0.0128666,-21.3312
4563,4,0.0099017,-17.0613
4563,5,0.0193223,-3.43594
4563,6,0.0487996,9.83854
4563,7,0.0635403,14.8449
4563,8,0.0514081,13.3706
4563,9,0.0591353,5.58638
4563,10,0.034708,-5.2004
4563,11,0.0239645,-16.2354
4563,12,0.0134406,-31.4497
4562,1,0.00838341,-33.5243
4562,2,0.0103378,-22.1261
4562,3,0.00817583,-25.2273
4562,4,0.0136372,-14.4772
4562,5,0.0164176,-3.48294
4562,6,0.0321375,8.13837
4562,7,0.102628,14.8948
4562,8,0.0603598,12.8484
4562,9,0.0972415,2.2906
4562,10,0.0252981,-0.653008
4562,11,0.0157931,-17.2465
4562,12,0.0101286,-24.0813
4561,1,0.0135173,-25.7242
4561,2,0.0137189,-26.4946
4561,3,0.0112203,-26.0599
4561,4,0.0169305,-12.7601
4561,5,0.0281371,-3.3215
4561,6,0.0401685,6.56107
4561,7,0.0514126,13.9166
4561,8,0.041687,12.2188
4561,9,0.0361528,6.05272
4561,10,0.0240501,-2.50005
4561,11,0.0143422,-16.1722
4561,12,0.0129404,-28.4293
4560,1,0.0130951,-28.0425
4560,2,0.0043158,-34.1396
4560,3,0.0237029,-24.8283
4560,4,0.0121093,-17.9887
4560,5,0.023444,-2.89651
4560,6,0.0206456,8.27143
4560,7,0.106138,12.7314
4560,8,0.0282332,13.0019
4560,9,0.0433523,6.98
4560,10,0.0370765,-6.0971
4560,11,0.0150491,-25.7351
4560,12,0.0107618,-29.1065
4559,1,0.00993746,-33.6346
4559,2,0.00551172,-35.0168
4559,3,0.0127253,-20.5194
4559,4,0.0194296,-15.8283
4559,5,0.0174179,-2.01227
4559,6,0.0342229,9.84772
4559,7,0.0794927,15.6396
4559,8,0.0542398,13.2971
4559,9,0.0525852,4.23677
4559,10,0.0467663,-4.33855
4559,11,0.019699,-16.4469
4559,12,0.0113914,-20.402
4558,1,0.0110354,-31.4496
4558,2,0.00640956,-33.7467
4558,3,0.0130691,-19.8068
4558,4,0.0205244,-14.1198
4558,5,0.0185154,-1.43139
4558,6,0.0511146,5.58311
4558,7,0.074181,13.929
4558,8,0.0280629,12.7737
4558,9,0.0401906,5.9893
4558,10,0.0247772,-8.11044
4558,11,0.0167124,-19.6051
4558,12,0.0167753,-24.1179
4557,1,0.0158351,-26.3815
4557,2,0.00700372,-25.4089
4557,3,0.0168164,-20.1038
4557,4,0.013677,-8.18724
4557,5,0.0173392,2.3768
4557,6,0.0306528,11.0653
4557,7,0.0953214,14.337
4557,8,0.0835139,13.0961
4557,9,0.0401917,4.19289
4557,10,0.036833,-4.94311
4557,11,0.0260057,-13.147
4557,12,0.00649109,-32.2897
4556,1,0.0130996,-25.8879
4556,2,0.00742972,-28.4505
4556,3,0.0204483,-20.0331
4556,4,0.0138036,-8.89592
4556,5,0.0284547,0.565645
4556,6,0.0214271,9.47733
4556,7,0.0652532,13.0811
4556,8,0.064149,12.6645
4556,9,0.030293,4.46971
4556,10,0.0302462,-1.94915
4556,11,0.0183561,-12.5522
4556,12,0.00913673,-33.0006
4555,1,0.00482307,-37.7824
4555,2,0.00930681,-23.7882
4555,3,0.0146811,-23.3259
4555,4,0.0222741,-11.452
4555,5,0.0174762,-1.81634
4555,6,0.0316775,8.25288
4555,7,0.0697352,13.3156
4555,8,0.0386804,12.3531
4555,9,0.0330947,3.74318
4555,10,0.0284783,-4.25689
4555,11,0.0134149,-15.8549
4555,12,0.0202428,-21.2365
4554,1,0.00912064,-28.8265
4554,2,0.0108241,-29.4755
4554,3,0.0151977,-25.3381
4554,4,0.0207304,-13.3124
4554,5,0.0253122,-0.500364
4554,6,0.0310764,8.37312
4554,7,0.073634,13.4564
4554,8,0.0376388,12.5703
4554,9,0.0492908,7.15947
4554,10,0.0310569,-2.17965
4554,11,0.0182706,-13.5544
