"years_forcing","months_forcing","precipforc_1","tsaforc_1"
7964,4,0.0153677,-2.51808
7964,5,0.0478305,4.22434
7964,6,0.0538884,14.6457
7964,7,0.0700277,18.0056
7964,8,0.0373932,14.7152
7964,9,0.0794242,9.45891
7964,10,0.0476328,-0.458869
7964,11,0.0299438,-13.4859
7964,12,0.0243761,-16.587
7963,1,0.020923,-24.3058
7963,2,0.00765278,-25.2444
7963,3,0.0159436,-23.1301
7963,4,0.0331702,-4.24349
7963,5,0.0511482,5.60926
7963,6,0.0878978,14.3583
7963,7,0.0441018,19.7446
7963,8,0.121203,16.7094
7963,9,0.0757216,6.93843
7963,10,0.0405192,1.40972
7963,11,0.0346921,-17.7368
7963,12,0.0251679,-25.8913
7962,1,0.0158036,-24.9954
7962,2,0.00765799,-29.9445
7962,3,0.0163965,-18.4163
7962,4,0.0175644,-3.56328
7962,5,0.0448257,6.31504
7962,6,0.0983969,11.2957
7962,7,0.0927194,16.9118
7962,8,0.132811,14.9
7962,9,0.0635726,9.28322
7962,10,0.0331004,0.381158
7962,11,0.0290282,-10.0572
7962,12,0.0265357,-31.0994
7961,1,0.0163843,-24.3927
7961,2,0.00770431,-14.3549
7961,3,0.0210189,-8.26654
7961,4,0.0287584,-7.70339
7961,5,0.0246051,4.49256
7961,6,0.0794498,12.0559
7961,7,0.076324,19.2768
7961,8,0.0772984,17.117
7961,9,0.0604573,7.34672
7961,10,0.0270983,1.76907
7961,11,0.0332428,-12.5336
7961,12,0.0186665,-29.7865
7960,1,0.0158801,-22.7288
7960,2,0.0133049,-22.1369
7960,3,0.0240422,-16.8878
7960,4,0.023431,-5.3286
7960,5,0.0379541,6.34864
7960,6,0.0666926,15.5334
7960,7,0.0937727,20.3678
7960,8,0.037801,14.7463
7960,9,0.046113,7.73265
7960,10,0.0197384,-5.63917
7960,11,0.0291329,-14.0566
7960,12,0.0207248,-18.6542
7959,1,0.0185989,-28.5601
7959,2,0.0125766,-28.8299
7959,3,0.0121953,-12.0301
7959,4,0.0130906,-0.710344
7959,5,0.0517994,4.98469
7959,6,0.0778602,10.8434
7959,7,0.0654754,21.9255
7959,8,0.0906139,17.0802
7959,9,0.0589315,7.13707
7959,10,0.0230656,1.22768
7959,11,0.0266379,-18.7096
7959,12,0.0278826,-21.3335
7958,1,0.0152239,-33.7887
7958,2,0.00717429,-11.4563
7958,3,0.0191327,-14.2311
7958,4,0.0239574,-7.33675
7958,5,0.0403119,5.41233
7958,6,0.05654,14.1153
7958,7,0.0825179,19.9918
7958,8,0.0781744,17.7497
7958,9,0.155429,7.56245
7958,10,0.0266692,0.0876703
7958,11,0.0283142,-21.1431
7958,12,0.0201651,-18.1838
7957,1,0.00969497,-27.8326
7957,2,0.00754043,-14.3085
7957,3,0.0205627,-9.04416
7957,4,0.0245603,-2.41792
7957,5,0.0791524,9.83906
7957,6,0.0392866,14.8724
7957,7,0.137151,19.3101
7957,8,0.0948305,13.8384
7957,9,0.0495384,10.2637
7957,10,0.0305164,-3.76145
7957,11,0.0326958,-15.8452
7957,12,0.0146137,-38.3598
7956,1,0.0260803,-29.3585
7956,2,0.0129751,-22.5372
7956,3,0.0156894,-10.9008
7956,4,0.0190995,-3.52904
7956,5,0.0895639,3.73982
7956,6,0.0378818,13.8893
7956,7,0.0633773,22.2157
7956,8,0.0589451,16.4512
7956,9,0.0545822,9.12715
7956,10,0.0235406,1.55822
7956,11,0.0319947,-19.995
7956,12,0.0197931,-25.9066
7955,1,0.0125118,-32.2176
7955,2,0.00816949,-18.0146
7955,3,0.0160492,-14.033
7955,4,0.0306859,-4.08165
7955,5,0.0358978,-0.767721
7955,6,0.097243,9.76885
7955,7,0.135441,15.4521
7955,8,0.116813,16.1883
7955,9,0.0283981,6.97057
7955,10,0.0326685,-2.15314
7955,11,0.034187,-16.761
7955,12,0.0254037,-30.2703
7954,1,0.027215,-32.7108
7954,2,0.00742677,-18.479
7954,3,0.0217587,-19.7587
7954,4,0.044183,-2.20793
7954,5,0.0287507,6.20286
7954,6,0.0478697,15.4554
7954,7,0.065753,20.0424
7954,8,0.0628728,15.7077
7954,9,0.0338938,9.73531
7954,10,0.0391443,0.728509
7954,11,0.0240711,-15.5064
7954,12,0.0233609,-21.297
7953,1,0.016255,-19.9885
7953,2,0.0176252,-21.9009
7953,3,0.0230662,-8.76837
7953,4,0.0129845,3.15712
7953,5,0.0417052,10.0042
7953,6,0.0351157,14.7746
7953,7,0.0460296,17.9171
7953,8,0.0533094,16.444
7953,9,0.103807,9.55461
7953,10,0.0383387,-4.05466
7953,11,0.0294842,-10.6584
7953,12,0.0327067,-20.9225
7952,1,0.0186216,-19.2728
7952,2,0.0149252,-18.8967
7952,3,0.0224295,-11.6101
7952,4,0.0191886,-8.59792
7952,5,0.0399312,4.20951
7952,6,0.0637779,13.4462
7952,7,0.125556,19.019
7952,8,0.0999209,17.2388
7952,9,0.0544949,8.93987
7952,10,0.0597446,0.728173
7952,11,0.0319814,-15.4203
7952,12,0.0197008,-21.335
7951,1,0.0217722,-27.7861
7951,2,0.0177308,-11.161
7951,3,0.0222656,-12.0865
7951,4,0.0187733,-2.46785
7951,5,0.0304061,10.8587
7951,6,0.06609,16.8035
7951,7,0.0859845,19.9748
7951,8,0.0293137,17.8052
7951,9,0.0327866,10.6397
7951,10,0.0310517,-3.87049
7951,11,0.0237979,-24.3538
7951,12,0.0279645,-18.0226
7950,1,0.0209977,-32.4623
7950,2,0.00862069,-19.3314
