"years_forcing","months_forcing","precipforc_1","tsaforc_1"
3765,2,0.0103049,-28.745
3765,3,0.00706852,-32.321
3765,4,0.00655402,-24.0076
3765,5,0.00870908,-8.33525
3765,6,0.0210151,2.40905
3765,7,0.0328057,8.00596
3765,8,0.0170712,11.12
3765,9,0.0249292,-0.105415
3765,10,0.0179391,-11.0704
3765,11,0.0157634,-23.281
3765,12,0.00589036,-31.4499
3764,1,0.00823333,-24.21
3764,2,0.00376515,-39.5425
3764,3,0.0143182,-28.9544
3764,4,0.00903222,-20.1447
3764,5,0.00997931,-7.39573
3764,6,0.0295867,1.12612
3764,7,0.0269874,8.8166
3764,8,0.043249,9.60255
3764,9,0.0312307,2.30657
3764,10,0.0138475,-7.07428
3764,11,0.011325,-14.4472
3764,12,0.00660153,-35.6065
3763,1,0.00502016,-35.12
3763,2,0.00548949,-30.3502
3763,3,0.00682544,-30.8382
3763,4,0.00850348,-19.7663
3763,5,0.0137301,-12.2399
3763,6,0.0217845,2.59859
3763,7,0.0450514,9.46876
3763,8,0.0279897,8.65443
3763,9,0.0385185,2.78918
3763,10,0.0205214,-6.23563
3763,11,0.00682921,-20.3981
3763,12,0.00851353,-32.6421
3762,1,0.00710886,-33.7807
3762,2,0.00840412,-27.3501
3762,3,0.0113419,-25.7069
3762,4,0.00850863,-19.5692
3762,5,0.0103986,-4.60581
3762,6,0.0254445,3.69076
3762,7,0.0285373,8.91382
3762,8,0.0203563,8.13303
3762,9,0.0225387,0.511101
3762,10,0.0209418,-9.71497
3762,11,0.0183274,-20.5934
3762,12,0.00702367,-29.9669
3761,1,0.00689141,-36.0081
3761,2,0.00749128,-25.2141
3761,3,0.0150145,-20.7912
3761,4,0.0104584,-16.0246
3761,5,0.00857774,-7.58814
3761,6,0.0263899,2.46957
3761,7,0.0301775,10.8152
3761,8,0.0335145,9.67661
3761,9,0.027219,1.12035
3761,10,0.0158235,-15.4667
3761,11,0.00683534,-36.1736
3761,12,0.00727989,-33.0781
3760,1,0.00879669,-33.9154
3760,2,0.00402945,-32.6507
3760,3,0.0110697,-22.4338
3760,4,0.00589099,-22.3559
3760,5,0.0132731,-5.7627
3760,6,0.0214811,4.27737
3760,7,0.0471334,10.1491
3760,8,0.029906,7.5153
3760,9,0.0205564,2.61141
3760,10,0.0246846,-8.19373
3760,11,0.00914674,-22.6051
3760,12,0.00479716,-38.0586
3759,1,0.00330414,-45.5984
3759,2,0.00811708,-34.8963
3759,3,0.00925723,-37.5236
3759,4,0.00796326,-27.4622
3759,5,0.0173484,-8.51667
3759,6,0.0207221,2.91653
3759,7,0.0380141,8.45093
3759,8,0.0379064,8.82401
3759,9,0.0348848,0.85772
3759,10,0.0215464,-7.59711
3759,11,0.0101762,-21.7533
3759,12,0.010513,-30.0053
3758,1,0.00394692,-34.6314
3758,2,0.0110975,-30.1395
3758,3,0.0101473,-34.563
3758,4,0.00783972,-22.0571
3758,5,0.0111766,-9.44004
3758,6,0.0193461,0.372856
3758,7,0.0193534,11.368
3758,8,0.0259345,8.12943
3758,9,0.0245197,2.36276
3758,10,0.0218038,-5.95804
3758,11,0.00693804,-31.8284
3758,12,0.00284377,-39.8992
3757,1,0.00669451,-29.9104
3757,2,0.00673618,-37.6254
3757,3,0.008594,-26.4424
3757,4,0.00796463,-24.2938
3757,5,0.00896476,-5.31782
3757,6,0.019448,2.91912
3757,7,0.0248153,8.97519
3757,8,0.0361151,7.48512
3757,9,0.0357313,-0.475868
3757,10,0.0196096,-10.2138
3757,11,0.0101134,-22.5579
3757,12,0.00521261,-35.5317
3756,1,0.00274604,-35.5571
3756,2,0.00591279,-37.974
3756,3,0.0067199,-28.9224
3756,4,0.00621639,-24.3959
3756,5,0.00987891,-6.53819
3756,6,0.0173575,3.03948
3756,7,0.0356239,9.28348
3756,8,0.030503,8.38136
3756,9,0.027009,2.69482
3756,10,0.0223822,-7.35782
3756,11,0.0100908,-19.7826
3756,12,0.00716365,-31.3469
3755,1,0.0141714,-23.5873
3755,2,0.0100579,-23.1236
3755,3,0.00667982,-26.5711
3755,4,0.00902762,-22.4773
3755,5,0.00971342,-6.79197
3755,6,0.019756,3.52843
3755,7,0.0310676,7.72849
3755,8,0.0381865,7.77018
3755,9,0.0285715,-0.273444
3755,10,0.0202,-5.51145
3755,11,0.00888947,-25.7686
3755,12,0.00771172,-28.7861
3754,1,0.00431937,-24.3479
3754,2,0.00851807,-29.9509
3754,3,0.00984825,-30.1904
3754,4,0.00723657,-22.73
3754,5,0.0086343,-12.27
3754,6,0.0157277,1.0566
3754,7,0.0406261,7.82111
3754,8,0.0266193,8.20664
3754,9,0.0310296,-0.884254
3754,10,0.0187243,-11.5865
3754,11,0.0100307,-26.0969
3754,12,0.00614285,-32.8225
3753,1,0.00496362,-38.3029
3753,2,0.00820347,-33.2863
3753,3,0.00556834,-30.1681
3753,4,0.0117767,-19.2257
3753,5,0.0109869,-7.47749
3753,6,0.0183798,4.99322
3753,7,0.0491769,8.7945
3753,8,0.0375236,6.36878
3753,9,0.0230791,1.69903
3753,10,0.0193476,-12.6993
3753,11,0.00847946,-26.387
3753,12,0.00628421,-35.5752
3752,1,0.00705599,-36.2345
3752,2,0.00980116,-35.5815
3752,3,0.0100322,-26.4848
3752,4,0.013537,-15.4836
3752,5,0.00901212,-8.86137
3752,6,0.0244047,4.31548
3752,7,0.0228628,9.39756
3752,8,0.0333903,10.6362
3752,9,0.0364387,1.86602
3752,10,0.0215044,-10.7386
3752,11,0.013402,-20.5851
3752,12,0.00632539,-28.4634
3751,1,0.00354204,-37.2104
3751,2,0.0127426,-30.7149
3751,3,0.00837932,-28.0167
3751,4,0.00828457,-17.7927
3751,5,0.0113831,-8.64207
3751,6,0.0171426,2.96218
3751,7,0.025402,10.8665
3751,8,0.0238034,8.07523
3751,9,0.0225643,0.841393
3751,10,0.0288617,-7.4065
3751,11,0.0100185,-24.6269
3751,12,0.00932489,-24.8967
3750,1,0.00444869,-34.4486
3750,2,0.00811049,-27.6972
3750,3,0.00727078,-21.687
3750,4,0.00728167,-17.0078
3750,5,0.0140701,-6.70344
3750,6,0.0220191,2.72601
3750,7,0.0237467,10.9913
3750,8,0.029711,7.9846
3750,9,0.0205411,-0.470557
3750,10,0.0255926,-5.95465
3750,11,0.0179714,-11.478
3750,12,0.0111878,-28.3027
3749,1,0.00623302,-33.7541
3749,2,0.00731033,-29.1364
3749,3,0.00665042,-29.543
3749,4,0.00663235,-18.5422
3749,5,0.0120987,-8.2703
3749,6,0.0190577,3.04909
3749,7,0.0282255,9.39622
3749,8,0.0262011,8.29221
3749,9,0.0218106,2.23345
3749,10,0.0183926,-8.65177
3749,11,0.00717993,-23.882
3749,12,0.0112286,-29.0656
3748,1,0.00788811,-35.1651
3748,2,0.00828055,-35.2901
3748,3,0.00830502,-28.5944
3748,4,0.00707121,-24.8449
3748,5,0.0143433,-8.17311
3748,6,0.0159976,2.05352
3748,7,0.0259633,10.0248
3748,8,0.0219491,7.82514
3748,9,0.0246765,1.95983
3748,10,0.0230963,-14.3928
3748,11,0.0142747,-21.9642
3748,12,0.00773051,-37.779
3747,1,0.0153214,-32.3882
3747,2,0.00778395,-32.448
3747,3,0.00943935,-30.3062
3747,4,0.00575135,-23.267
3747,5,0.0105527,-7.40049
3747,6,0.0233214,1.2438
3747,7,0.0457494,8.48084
3747,8,0.0444646,7.81709
3747,9,0.0221463,0.54284
3747,10,0.0231955,-14.8722
3747,11,0.00710495,-26.1153
3747,12,0.0070756,-32.7983
3746,1,0.00381405,-30.436
3746,2,0.0097915,-30.5319
3746,3,0.00864021,-28.1367
3746,4,0.00711122,-25.9226
3746,5,0.00911804,-4.81321
3746,6,0.023834,4.17501
3746,7,0.0271735,9.31089
3746,8,0.0417369,10.0022
3746,9,0.0195502,1.13714
3746,10,0.0159696,-10.1863
3746,11,0.00609879,-37.197
3746,12,0.00980428,-33.9017
3745,1,0.00362634,-45.0892
3745,2,0.0138565,-28.6917
3745,3,0.0122216,-30.7917
3745,4,0.00872766,-22.5893
3745,5,0.00858899,-7.35548
3745,6,0.0177767,3.97909
3745,7,0.0301049,10.1309
3745,8,0.0186771,10.2726
3745,9,0.028271,0.10592
3745,10,0.0217713,-9.64814
3745,11,0.015669,-19.607
3745,12,0.0067806,-26.2448
3744,1,0.0055656,-33.9269
3744,2,0.0104594,-27.4927
3744,3,0.00608453,-29.053
3744,4,0.00911278,-20.0144
3744,5,0.0131013,-10.2981
3744,6,0.014739,2.60555
3744,7,0.0280953,9.85749
3744,8,0.0301933,9.97901
3744,9,0.022587,0.501214
3744,10,0.0199546,-12.8305
3744,11,0.00716773,-30.2811
3744,12,0.0119963,-27.4067
3743,1,0.00391292,-42.3861
3743,2,0.0043798,-30.8632
3743,3,0.00639669,-24.7497
3743,4,0.00961628,-17.507
3743,5,0.00858978,-8.42625
3743,6,0.0220669,1.86495
3743,7,0.0337453,9.52189
3743,8,0.0272316,8.57398
3743,9,0.0277549,0.144677
3743,10,0.0169149,-9.40641
3743,11,0.0110003,-23.4914
3743,12,0.0134594,-28.4802
3742,1,0.00357192,-43.8987
3742,2,0.0114842,-30.9081
3742,3,0.0109998,-27.8106
3742,4,0.00852357,-24.4669
3742,5,0.0116807,-7.20219
3742,6,0.0322156,1.79763
3742,7,0.0304721,8.74637
3742,8,0.0330443,8.66059
3742,9,0.0394268,1.49841
3742,10,0.0206507,-10.2217
3742,11,0.007112,-30.751
3742,12,0.0118113,-25.0363
3741,1,0.00500851,-38.7182
3741,2,0.00620108,-25.1635
3741,3,0.011191,-25.166
3741,4,0.0053853,-23.6818
3741,5,0.00957086,-9.02882
3741,6,0.023938,3.73519
3741,7,0.0367377,10.9551
3741,8,0.0473244,7.8263
3741,9,0.0234931,-0.248054
3741,10,0.0227894,-14.2442
3741,11,0.00878939,-23.2171
3741,12,0.0109335,-30.67
3740,1,0.00837276,-32.7742
3740,2,0.0064043,-32.9955
3740,3,0.00966129,-28.8496
3740,4,0.0104613,-17.2069
3740,5,0.010942,-7.7248
3740,6,0.0222634,1.91119
3740,7,0.0282847,9.11814
3740,8,0.0377503,8.49217
3740,9,0.0299808,0.52575
3740,10,0.0161447,-6.93894
3740,11,0.0131267,-16.1057
3740,12,0.00712495,-26.3886
3739,1,0.00903992,-24.7724
3739,2,0.011514,-28.3924
3739,3,0.0065815,-32.9723
3739,4,0.00938282,-27.3471
3739,5,0.0112665,-6.52094
3739,6,0.0171511,4.26409
3739,7,0.0237913,9.47046
3739,8,0.0256725,10.8362
3739,9,0.0219969,-0.226325
3739,10,0.0202829,-14.6954
3739,11,0.0142993,-25.1829
3739,12,0.00671415,-39.0705
3738,1,0.00721363,-41.0454
3738,2,0.00458661,-34.2814
3738,3,0.0148455,-27.491
3738,4,0.0137187,-23.8683
3738,5,0.00867435,-7.71003
3738,6,0.0217053,3.55099
3738,7,0.024713,9.93119
3738,8,0.0483454,10.3864
3738,9,0.0251088,3.18353
3738,10,0.0178505,-14.844
3738,11,0.00998391,-20.3658
3738,12,0.00959244,-33.4348
3737,1,0.00568619,-31.2707
3737,2,0.00738025,-34.8643
3737,3,0.00776601,-31.9147
3737,4,0.0102569,-17.9531
3737,5,0.0146796,-6.05561
3737,6,0.0199897,3.66537
3737,7,0.030299,9.31736
3737,8,0.0201375,7.65717
3737,9,0.0281567,0.527581
3737,10,0.0141769,-15.058
3737,11,0.00984114,-24.9077
3737,12,0.00816422,-32.0282
3736,1,0.0077784,-32.6634
3736,2,0.00831878,-29.306
3736,3,0.00645034,-37.5184
3736,4,0.00824238,-25.0056
3736,5,0.0121162,-10.7934
3736,6,0.0181212,-0.303658
3736,7,0.0313722,7.05527
3736,8,0.0186776,6.58296
3736,9,0.0313126,-4.47251
3736,10,0.019954,-20.6403
3736,11,0.0118591,-21.7238
3736,12,0.00730012,-23.8838
3735,1,0.00496777,-28.5942
3735,2,0.00481422,-29.364
3735,3,0.00912043,-24.7222
3735,4,0.0108298,-20.0612
3735,5,0.0103477,-6.65788
3735,6,0.0136347,3.56799
3735,7,0.0336272,8.32493
3735,8,0.0215868,8.81318
3735,9,0.0257998,-2.22349
3735,10,0.0221989,-7.17765
3735,11,0.0109683,-18.4581
3735,12,0.00399074,-41.07
3734,1,0.00627806,-37.1107
3734,2,0.00111218,-39.1856
3734,3,0.00431052,-30.0915
3734,4,0.00911994,-22.8552
3734,5,0.0136759,-6.24058
3734,6,0.0200135,4.49444
3734,7,0.0448301,11.9094
3734,8,0.0387361,7.40138
3734,9,0.0241497,0.954766
3734,10,0.024872,-11.5812
3734,11,0.0195146,-27.1394
3734,12,0.0120695,-32.111
3733,1,0.00281569,-44.4911
3733,2,0.00794697,-31.298
3733,3,0.0147303,-28.141
3733,4,0.00948141,-21.9374
3733,5,0.00982194,-8.6453
3733,6,0.0208571,1.9703
3733,7,0.0423582,8.85898
3733,8,0.03863,8.7454
3733,9,0.0214796,0.378442
3733,10,0.0187647,-7.12897
3733,11,0.0139316,-18.4844
3733,12,0.00706657,-30.2693
3732,1,0.00663038,-23.8581
3732,2,0.0135182,-20.6916
3732,3,0.00709865,-26.4976
3732,4,0.0117951,-16.1295
3732,5,0.012677,-8.13761
3732,6,0.0204457,4.38348
3732,7,0.0403539,9.46113
3732,8,0.0357284,7.54676
3732,9,0.0263245,-1.11668
3732,10,0.0215933,-14.6871
3732,11,0.0110047,-29.936
3732,12,0.00719991,-26.8301
3731,1,0.00965628,-36.004
3731,2,0.0107813,-38.1754
3731,3,0.0084949,-33.5822
3731,4,0.00803729,-22.6433
3731,5,0.0111539,-8.58396
3731,6,0.0188303,1.14596
3731,7,0.0316074,10.1576
3731,8,0.0349775,6.59431
3731,9,0.0277589,-0.54502
3731,10,0.0150194,-11.2351
3731,11,0.00477651,-33.7606
3731,12,0.00264757,-42.4294
3730,1,0.00528427,-36.2502
3730,2,0.0040737,-36.7373
3730,3,0.010838,-28.7739
3730,4,0.00996905,-17.4211
3730,5,0.0117764,-9.13566
3730,6,0.0135172,2.3807
3730,7,0.0277655,11.3024
3730,8,0.0301513,8.58601
3730,9,0.0229287,2.1332
3730,10,0.0194542,-3.73517
3730,11,0.00515374,-34.0857
3730,12,0.00782237,-35.1429
3729,1,0.0125974,-27.8639
3729,2,0.00687583,-32.1079
3729,3,0.0102829,-28.0683
3729,4,0.0112582,-21.0061
3729,5,0.0102041,-7.98261
3729,6,0.0150312,3.00994
3729,7,0.0345325,10.0903
3729,8,0.0378069,7.19322
3729,9,0.0293887,0.730614
3729,10,0.0237377,-10.5735
3729,11,0.00811841,-36.2122
3729,12,0.0109481,-26.2948
3728,1,0.00478422,-36.5504
3728,2,0.00701941,-30.9384
3728,3,0.00536139,-36.7305
3728,4,0.00651278,-21.9635
3728,5,0.00737496,-10.2763
3728,6,0.0167691,4.30825
3728,7,0.0400556,10.6758
3728,8,0.0395245,11.5305
3728,9,0.0288513,2.38424
3728,10,0.0176997,-6.60581
3728,11,0.0113759,-16.4582
3728,12,0.0130603,-22.8911
3727,1,0.00367506,-37.887
3727,2,0.00493014,-38.7734
3727,3,0.00709663,-33.4124
3727,4,0.0128363,-22.1313
3727,5,0.0165788,-10.256
3727,6,0.0349141,-1.25459
3727,7,0.0402568,8.01606
3727,8,0.0375382,8.19401
3727,9,0.0321476,0.607323
3727,10,0.0220739,-8.53562
3727,11,0.00833215,-22.642
3727,12,0.0111877,-20.0157
3726,1,0.00906911,-30.5963
3726,2,0.00841624,-29.4921
3726,3,0.0122058,-23.1322
3726,4,0.00699929,-19.1621
3726,5,0.0101697,-10.4614
3726,6,0.0191902,1.46398
3726,7,0.0392703,9.10004
3726,8,0.0308852,7.11311
3726,9,0.0198378,0.822045
3726,10,0.0219224,-12.3288
3726,11,0.0135412,-27.0929
3726,12,0.00429873,-34.4868
3725,1,0.00409701,-40.3233
3725,2,0.00472262,-37.9777
3725,3,0.0103205,-28.4327
3725,4,0.007563,-25.6464
3725,5,0.00589743,-12.2672
3725,6,0.0166946,1.91985
3725,7,0.0360988,10.2356
3725,8,0.0377788,8.41856
3725,9,0.024115,0.665917
3725,10,0.025405,-11.7102
3725,11,0.0139873,-16.7683
3725,12,0.00373471,-39.8208
3724,1,0.00794467,-29.574
3724,2,0.00802963,-37.0386
3724,3,0.00845307,-25.3224
3724,4,0.0109198,-17.3567
3724,5,0.012409,-9.47087
3724,6,0.0203243,3.03951
3724,7,0.0289855,9.65659
3724,8,0.0236382,8.61048
3724,9,0.0218479,-0.489875
3724,10,0.0205912,-10.0882
3724,11,0.0122285,-22.4697
3724,12,0.00891693,-40.5435
3723,1,0.0112025,-39.7988
3723,2,0.0078705,-37.0015
3723,3,0.015692,-27.578
3723,4,0.00715361,-19.4771
3723,5,0.01322,-6.16004
3723,6,0.0241559,2.71282
3723,7,0.0277037,8.15247
3723,8,0.0371013,6.80625
3723,9,0.0225593,-3.08594
3723,10,0.0214623,-12.8202
3723,11,0.0104835,-28.4793
3723,12,0.00821396,-34.8285
3722,1,0.00655666,-43.2384
3722,2,0.0034453,-41.6869
3722,3,0.00879246,-28.1414
3722,4,0.00562032,-23.7043
3722,5,0.011288,-10.4131
3722,6,0.0182318,3.2459
3722,7,0.0252378,8.2212
3722,8,0.0349096,6.54441
3722,9,0.0160812,0.107781
3722,10,0.0157228,-9.53983
3722,11,0.0151577,-27.5847
3722,12,0.00932806,-29.4694
3721,1,0.00878967,-34.5946
3721,2,0.00145376,-48.0908
3721,3,0.0108637,-26.5469
3721,4,0.00907299,-21.0427
3721,5,0.011259,-12.0409
3721,6,0.0173022,0.151847
3721,7,0.0385995,7.8516
3721,8,0.0317032,8.20994
3721,9,0.0239141,0.928033
3721,10,0.0205218,-12.6838
3721,11,0.0143981,-22.7136
3721,12,0.0115189,-29.3646
3720,1,0.00703221,-29.9282
3720,2,0.0079267,-28.2891
3720,3,0.0107884,-27.7795
3720,4,0.00483997,-26.3249
3720,5,0.01001,-7.11759
3720,6,0.0193351,1.67281
3720,7,0.0387269,8.33039
3720,8,0.0361995,8.19898
3720,9,0.0359268,0.539727
3720,10,0.0175522,-12.7196
3720,11,0.0092185,-35.4149
3720,12,0.00400726,-40.9114
3719,1,0.00175168,-47.2017
3719,2,0.00542194,-36.0592
3719,3,0.00729037,-26.3117
3719,4,0.00581661,-22.7436
3719,5,0.0122013,-7.83109
3719,6,0.0172901,3.04668
3719,7,0.0306551,9.83408
3719,8,0.023343,7.50837
3719,9,0.0287029,1.25115
3719,10,0.0225788,-9.95954
3719,11,0.00597379,-29.755
3719,12,0.0066732,-33.1736
3718,1,0.00873417,-33.89
3718,2,0.0068431,-33.3167
3718,3,0.00621823,-36.8629
3718,4,0.00643366,-22.5853
3718,5,0.0100411,-9.96583
3718,6,0.01424,0.606987
3718,7,0.0176774,11.4153
3718,8,0.0213981,8.28565
3718,9,0.0322111,1.37911
3718,10,0.0187668,-18.6499
3718,11,0.00733936,-35.1287
3718,12,0.0060445,-37.3896
3717,1,0.00626355,-32.1964
3717,2,0.00812548,-27.9235
3717,3,0.0089907,-33.5469
3717,4,0.00635106,-25.5056
3717,5,0.0108726,-9.71412
3717,6,0.0119129,-1.45158
3717,7,0.0259034,8.9419
3717,8,0.0364649,9.4802
3717,9,0.0201926,-0.535316
3717,10,0.0200696,-10.2972
3717,11,0.0153965,-22.2317
3717,12,0.00754228,-31.6698
3716,1,0.00929882,-28.5592
3716,2,0.00463428,-32.1867
3716,3,0.00924851,-27.2632
3716,4,0.00758412,-14.3095
3716,5,0.00894689,-9.93138
3716,6,0.0203997,1.92846
3716,7,0.0323218,9.89557
3716,8,0.041585,7.89011
3716,9,0.0237129,2.08444
3716,10,0.0203139,-3.10602
3716,11,0.00895084,-31.3848
3716,12,0.00864374,-29.2393
3715,1,0.00174796,-42.3086
3715,2,0.00814921,-30.042
3715,3,0.00654031,-31.1613
3715,4,0.00803705,-20.3237
3715,5,0.0130485,-6.24339
3715,6,0.023413,1.936
3715,7,0.03258,7.20084
3715,8,0.0206115,9.7573
3715,9,0.0154458,1.35284
3715,10,0.0223122,-11.339
3715,11,0.00722994,-26.2923
3715,12,0.00714653,-33.0209
3714,1,0.0057902,-38.0078
3714,2,0.0072182,-42.2995
3714,3,0.00541856,-35.1552
3714,4,0.00547137,-22.0631
3714,5,0.0117183,-8.41584
3714,6,0.0163191,1.36919
3714,7,0.0189121,9.38776
3714,8,0.0228441,9.08814
3714,9,0.029025,0.0869682
3714,10,0.012243,-13.2291
3714,11,0.0149003,-16.8485
3714,12,0.00953421,-29.6614
3713,1,0.0094463,-31.0945
3713,2,0.00465501,-35.3515
3713,3,0.00750291,-29.5956
3713,4,0.00779484,-17.3566
3713,5,0.00901576,-6.81101
3713,6,0.0267586,3.5938
3713,7,0.0383065,7.96491
3713,8,0.0396261,7.03755
3713,9,0.0250589,-2.65958
3713,10,0.0208167,-7.56668
3713,11,0.00959341,-17.475
3713,12,0.00783003,-35.4134
3712,1,0.00352047,-40.2515
3712,2,0.00756198,-29.5643
3712,3,0.00378185,-34.0446
3712,4,0.0100998,-18.4875
3712,5,0.0147357,-9.53135
3712,6,0.0138975,3.27395
3712,7,0.0244329,9.60196
3712,8,0.0266724,10.093
3712,9,0.0226864,1.92013
3712,10,0.0219341,-5.74906
3712,11,0.00781769,-17.7505
3712,12,0.00660708,-28.9467
3711,1,0.00615236,-35.5149
3711,2,0.00596531,-34.5606
3711,3,0.0118271,-23.427
3711,4,0.0133746,-19.9385
3711,5,0.00823145,-8.73435
3711,6,0.0223595,3.00658
3711,7,0.0377693,8.02463
3711,8,0.0249304,8.02061
3711,9,0.0292287,0.273431
3711,10,0.0152276,-16.4292
3711,11,0.00729915,-22.8729
3711,12,0.00713833,-32.536
3710,1,0.00737841,-26.9374
3710,2,0.00352706,-39.7998
3710,3,0.00484194,-35.6921
3710,4,0.00710925,-23.2288
3710,5,0.0107235,-9.61854
3710,6,0.0201706,2.08114
3710,7,0.0325377,7.48691
3710,8,0.0236532,9.46845
3710,9,0.0406358,-2.16212
3710,10,0.0230933,-3.46915
3710,11,0.00913197,-23.9992
3710,12,0.0122118,-25.7274
3709,1,0.00747796,-30.1564
3709,2,0.00407813,-27.6842
3709,3,0.00913967,-27.9262
3709,4,0.00671491,-21.5482
3709,5,0.0075313,-9.88496
3709,6,0.0217072,2.22835
3709,7,0.0310088,8.24055
3709,8,0.0285474,6.0529
3709,9,0.0296764,1.15267
3709,10,0.0167098,-6.15003
3709,11,0.00671159,-25.8944
3709,12,0.0103298,-26.3617
3708,1,0.0084717,-31.9046
3708,2,0.00968193,-36.3846
3708,3,0.00990229,-31.8468
3708,4,0.00993443,-19.6344
3708,5,0.0180867,-9.89555
3708,6,0.0135901,0.55355
3708,7,0.0355516,7.35129
3708,8,0.0332776,7.99452
3708,9,0.0298096,2.12914
3708,10,0.0194287,-10.5228
3708,11,0.0249446,-20.4286
3708,12,0.0131603,-27.9057
3707,1,0.00840682,-39.8697
3707,2,0.00754524,-34.0128
3707,3,0.00438438,-30.2809
3707,4,0.00854809,-19.4051
3707,5,0.0106268,-9.93
3707,6,0.0211081,1.61062
3707,7,0.0353633,9.10941
3707,8,0.0283098,7.99937
3707,9,0.0205767,1.30187
3707,10,0.0194166,-5.85489
3707,11,0.0103746,-22.3591
3707,12,0.00758178,-23.2139
3706,1,0.00796876,-35.6968
3706,2,0.0121531,-24.7946
3706,3,0.014197,-25.3663
3706,4,0.0116182,-16.2361
3706,5,0.0171134,-7.1778
3706,6,0.0172577,2.45971
3706,7,0.0254545,10.1855
3706,8,0.0346056,9.71043
3706,9,0.0325408,1.42669
3706,10,0.0199606,-10.8048
3706,11,0.0157835,-18.3169
3706,12,0.00715656,-38.3152
3705,1,0.00869067,-29.4033
3705,2,0.00644182,-27.6016
3705,3,0.0102946,-30.8668
3705,4,0.00731905,-17.1988
3705,5,0.00897605,-9.75184
3705,6,0.0212578,3.11455
3705,7,0.0386069,9.90464
3705,8,0.0217855,9.14042
3705,9,0.0334814,-0.122993
3705,10,0.019142,-13.5528
3705,11,0.0135177,-29.1584
3705,12,0.0067843,-41.57
3704,1,0.00684206,-40.6183
3704,2,0.00669904,-29.9265
3704,3,0.00575303,-36.4152
3704,4,0.00743864,-21.008
3704,5,0.0123377,-8.07963
3704,6,0.0165721,0.985466
3704,7,0.0218341,10.5707
3704,8,0.0453993,6.59828
3704,9,0.0318935,0.584466
3704,10,0.0181319,-10.7226
3704,11,0.0153106,-23.1683
3704,12,0.00747488,-26.772
3703,1,0.00706585,-32.9623
3703,2,0.0064065,-28.1504
3703,3,0.0119519,-29.5758
3703,4,0.00570386,-20.8222
3703,5,0.00878348,-9.91493
3703,6,0.0151658,5.67245
3703,7,0.0196085,8.10508
3703,8,0.0304419,7.50294
3703,9,0.0366461,2.24481
3703,10,0.0253538,-9.7508
3703,11,0.00754016,-29.116
3703,12,0.00533603,-31.2862
3702,1,0.00595968,-32.418
3702,2,0.00665421,-33.0957
3702,3,0.00590265,-34.339
3702,4,0.00804748,-19.7643
3702,5,0.008776,-7.03233
3702,6,0.0155745,4.73962
3702,7,0.0253522,10.0172
3702,8,0.0372493,8.35493
3702,9,0.0185573,0.469292
3702,10,0.0208103,-7.60257
3702,11,0.010438,-23.2358
3702,12,0.0102186,-30.3192
3701,1,0.00973027,-32.4298
3701,2,0.00600554,-38.5432
3701,3,0.00442735,-33.1019
3701,4,0.0107162,-18.5322
3701,5,0.0115453,-6.91248
3701,6,0.0166061,4.21813
3701,7,0.0264344,9.32398
3701,8,0.0435485,8.42722
3701,9,0.0298505,0.597192
3701,10,0.0190931,-10.1252
3701,11,0.0085572,-16.1478
3701,12,0.00705662,-29.0124
3700,1,0.0032185,-38.3302
3700,2,0.00433321,-35.4787
3700,3,0.00953195,-28.4886
3700,4,0.00568763,-25.0687
3700,5,0.00970737,-7.38664
3700,6,0.0261447,4.64254
3700,7,0.0324645,8.59266
3700,8,0.0298681,8.68034
3700,9,0.019773,-1.11253
3700,10,0.0181552,-12.6015
3700,11,0.00958636,-29.9936
3700,12,0.0146158,-32.2704
3699,1,0.0106724,-30.9418
3699,2,0.00297149,-39.1742
3699,3,0.00664705,-32.0794
3699,4,0.00847379,-20.0057
3699,5,0.0112517,-6.36973
3699,6,0.0183238,1.49551
3699,7,0.0290655,10.0732
3699,8,0.0173809,8.66139
3699,9,0.0305594,0.359032
3699,10,0.0174217,-8.48081
3699,11,0.0110869,-27.1485
3699,12,0.00736534,-25.9878
3698,1,0.00539016,-29.2808
3698,2,0.0062531,-39.6009
3698,3,0.00428008,-29.6897
3698,4,0.0105429,-16.3571
3698,5,0.0171048,-10.315
3698,6,0.0160786,2.85891
3698,7,0.0279816,8.7175
3698,8,0.0302893,10.4255
3698,9,0.0212139,3.64636
3698,10,0.0219708,-4.43006
3698,11,0.0125593,-19.2251
3698,12,0.00713129,-29.5766
3697,1,0.00498105,-35.2169
3697,2,0.00413475,-34.8474
3697,3,0.0122678,-25.817
3697,4,0.010841,-24.6629
3697,5,0.0143367,-12.0462
3697,6,0.0171096,4.08868
3697,7,0.0264508,10.1583
3697,8,0.038734,8.69138
3697,9,0.0329123,2.42382
3697,10,0.0175697,-4.61832
3697,11,0.0095409,-28.6328
3697,12,0.0128215,-31.5939
3696,1,0.00699622,-33.113
3696,2,0.00624,-41.4479
3696,3,0.00611141,-34.9976
3696,4,0.0114605,-24.7327
3696,5,0.0103601,-7.34611
3696,6,0.0201974,1.87951
3696,7,0.0292993,8.73429
3696,8,0.0381288,7.68037
3696,9,0.0197779,1.09512
3696,10,0.0202207,-9.35102
3696,11,0.00610519,-24.1982
3696,12,0.00917086,-31.9444
3695,1,0.0064512,-29.6351
3695,2,0.00635791,-38.0676
3695,3,0.0102249,-19.8624
3695,4,0.0089136,-21.8056
